 	se	si	era	vestita	la	mia	figlia	l	avessi	portata	alla	chiesa	</S>
a31	0.00036582615897	0.00704454855975	0.0004319106035	8.83299765e-07	0.064467256105	0.012255733225	0.501857085	0.0665595075	0.1629861535	0.128383137	0.0241058295	0.0313404035	0.0002016882849
a24	0.00290979105299	0.0191851015199	0.0388224654545	0.000199776043222	0.133400678702	0.0200321457417	0.375437235	0.1035433025	0.0889954221667	0.119964903833	0.0384330308333	0.0588738635	0.000202253805733
a28	0.00355482118433	0.0193037591733	0.0514026198582	0.000645208747741	0.117054932234	0.0147809075606	0.219393551667	0.0857419158333	0.250413616056	0.0487604234443	0.0865662536111	0.102313981167	6.80129369227e-05
a39	0.00577201072811	0.0261553693911	0.0321989329927	0.00082612383258	0.0616814634113	0.00604722716687	0.218187340556	0.0532679919444	0.403452718685	0.0302231094814	0.079057062037	0.0831013100557	2.93518765526e-05
a17	0.019647812576	0.081534689797	0.0983376559976	0.00060393241086	0.0608504561371	0.00354588465562	0.251496343519	0.0482003299815	0.347007059562	0.0210981388271	0.030570826179	0.0370701266852	3.67496801842e-05
a31	0.117959924192	0.136993296599	0.220142068666	0.000300194719487	0.0631120650457	0.00297304998521	0.165856301173	0.0324383023272	0.213370710854	0.0149446660424	0.0142048210597	0.0176547345617	4.98596527281e-05
a20	0.172655090064	0.106079242533	0.361415112889	0.0010388373057	0.0468633965152	0.00335667299507	0.101568410391	0.0378324921091	0.0964247729513	0.0267661837808	0.0195947506866	0.0263700981872	3.49495767094e-05
a31	0.104169949688	0.0407364471777	0.300898009296	0.00143751674523	0.0274453050051	0.00573949016502	0.150681343464	0.0912372740364	0.0593809403171	0.141409977927	0.0244024512289	0.0498251720624	0.00263615209337
a17	0.0506570072293	0.0167673303926	0.119470804765	0.00172005009174	0.018769370335	0.00676975938834	0.150282084488	0.0965407470121	0.0520136391057	0.170721965976	0.0756954120763	0.237053352021	0.00353846865112
a8	0.0267549980764	0.0115487287975	0.0895539565883	0.00309230656391	0.0135749641117	0.00626951879611	0.0922649048293	0.0645667813374	0.0517722677019	0.0882291086587	0.124424138692	0.42643157734	0.00151675667037
a31	0.0158308678921	0.0080988953325	0.0736922071961	0.00265268805464	0.0188762400372	0.0103264932654	0.199542808276	0.130085163779	0.039849215734	0.127875429553	0.0786564416973	0.292820129447	0.00169347159012
