 	tu	le	hai	cucinati	le	verdure	</S>
a46	0.00798899625	0.604128485	7.15681585e-05	0.0020944797733	0.236046142393	0.0661470674984	0.0835232802921
a8	0.0117328995833	0.595949401667	0.00170861696283	0.00343667892443	0.237417183298	0.0662318555461	0.0835233664719
a20	0.0265829061944	0.581709500556	0.00226232677761	0.0807274683081	0.084964945266	0.195865128229	0.0278877171552
a8	0.0482660153981	0.555796816852	0.000850366969203	0.113598474769	0.033150532222	0.238995313998	0.00934241454741
a31	0.0496876017994	0.806803425617	0.000376259603068	0.0471334467563	0.0123733828407	0.0805116524873	0.00311422984274
a37	0.0298335865998	0.604881201872	0.00137456852769	0.0344465887521	0.0093940372469	0.319011647396	0.00105843385218
a10	0.0277023548666	0.256970043957	0.0210725979759	0.0579347629174	0.185917258749	0.449988235799	0.000414744227393
a31	0.0274521076222	0.164584381319	0.0283955556586	0.0648218229725	0.31096533625	0.395121815266	0.00865896956913
a21	0.0232653952074	0.106147701106	0.0427130982195	0.187743772991	0.204621914083	0.422353171755	0.013154939523
a31	0.0237574427358	0.0743907223687	0.0587639070732	0.300738317664	0.215004743361	0.272738837252	0.054606031841
a10	0.0437586469119	0.0716583121229	0.0854563866911	0.333353122555	0.224078817787	0.174617699084	0.067077039647
a17	0.0860202506373	0.0677814607076	0.191057838897	0.330482644185	0.177961509262	0.121181513028	0.0255147969157
a20	0.0909701915458	0.0644616582359	0.265176602966	0.315924334728	0.159773573087	0.0902370710093	0.0134565984386
a31	0.0591821395153	0.047445552412	0.229657107655	0.263380141576	0.159035594362	0.0780323210031	0.16326719428
a39	0.0790540275051	0.052675035804	0.227295595885	0.196198557192	0.178570501454	0.054487951001	0.211718363593
a31	0.0883650791684	0.052041381268	0.326720975295	0.153445114731	0.206036523818	0.0417350080003	0.131655936698
a8	0.0961721497228	0.0523432730893	0.382691248432	0.114124870577	0.211488424606	0.0379900960001	0.105189955099
a39	0.124164003241	0.0608681643631	0.445597582811	0.104367468859	0.187173944869	0.0349527653334	0.042876087233
a8	0.11515059108	0.0593022847877	0.523834087604	0.074975584953	0.173177031623	0.0254677781111	0.028092620411
</S>	0.11347659054	0.0685089323939	0.533606668802	0.0819387924765	0.151722080812	0.0262560120556	0.0244908732055
