 	le	canzoni	più	belle	sono	scritti	nella	notte	</S>
a31	0.055171693	7.2344679e-06	0.3430959485	0.046683388	0.326735107705	3.59854445e-07	0.167996375	0.0602297225	8.0190164693e-05
a1	0.112915926333	1.72631513e-05	0.343316210167	0.221315876667	0.111297461272	0.000224089193365	0.127158385	0.0836742008333	8.06166941977e-05
a20	0.206833002111	3.65191157667e-05	0.155561517389	0.330598298889	0.0474463389907	0.000342122734455	0.148326198333	0.110823996944	3.20085120326e-05
a31	0.23060090737	6.05842705889e-05	0.26979393913	0.17833054963	0.0239297088202	0.000157775190972	0.173958832778	0.123070965648	9.67283353442e-05
a13	0.164808892457	0.00367823265686	0.273397833043	0.368248849877	0.0161705127634	0.000328190243144	0.103200206926	0.0700533906493	0.000113882186848
a17	0.0878991021523	0.00834940355229	0.0954156673477	0.732615426626	0.0138503001545	0.000409579522715	0.0358165793087	0.0255876583831	5.6274672016e-05
a29	0.0418965960508	0.0548613211841	0.0360021359492	0.840091375542	0.00529083719483	0.000224934119238	0.0124222056362	0.00917225018103	3.83308673387e-05
a18	0.0182773911836	0.088010535728	0.0138494313831	0.868903881847	0.00261153987494	0.000204660759746	0.00458917926873	0.00348320081368	7.01438211129e-05
a31	0.0208862642279	0.0988784272427	0.017581250361	0.840519750616	0.00681586319165	0.000231156146582	0.00462789327958	0.00546859670456	0.00499078612704
a13	0.028375864076	0.206383869081	0.025006838787	0.643443683539	0.0142555350639	0.00289282644886	0.0236207620932	0.0490518759015	0.00696876880901
a18	0.0301430653587	0.244024973027	0.028907669929	0.440855557846	0.0223636030213	0.00840522848295	0.0601332840311	0.152800371967	0.0123662978697
a31	0.0305928077862	0.158509284342	0.0506700459763	0.447305849282	0.0539090743404	0.00898900416098	0.062467170677	0.159367590656	0.0281892319566
a3	0.0424142285954	0.124509884781	0.0600763719921	0.409777556427	0.0794244027801	0.0130881107203	0.081752919559	0.163010836885	0.0259457222189
a31	0.0433809885318	0.096974544927	0.052924530664	0.263423082142	0.105965088927	0.0178762675734	0.0935044065197	0.244733018962	0.081218083973
a46	0.0531574338439	0.075995068309	0.0544348035547	0.187052440714	0.105390790976	0.0257202281911	0.117605375507	0.281863706321	0.098780168491
a31	0.0539688872813	0.059896051103	0.0550393811849	0.113186133571	0.0789105683253	0.031139043397	0.129734813502	0.33756435544	0.140560766664
a20	0.0570313450938	0.057666040701	0.056125140395	0.0905242311903	0.0706446911084	0.034847929799	0.132230519501	0.346601305147	0.154328789121
a17	0.0710926770313	0.0582340332337	0.0660084201317	0.0779962057301	0.0576442877028	0.044617567933	0.1910084865	0.347120288382	0.0862780149403
a20	0.0581319973438	0.0459857487446	0.0714910067106	0.135304840577	0.0529736325676	0.047306303311	0.166587620167	0.355897216127	0.0663215963134
a31	0.0388258014479	0.0412052375149	0.0566189865702	0.155262413526	0.0461962771892	0.0374377261037	0.0878391100557	0.259121446709	0.277492985104
a8	0.037536207816	0.0277839354383	0.0501138598567	0.101770704509	0.0458269053964	0.0367148243679	0.0836456053519	0.269934566903	0.346673370368
a31	0.0382349778387	0.0222160732128	0.0562132156189	0.081755415503	0.0585175561321	0.044092573456	0.0897470331173	0.337807398968	0.271415718789
a1	0.0372656645129	0.0302306274709	0.0566946792063	0.083858362501	0.060697994044	0.0438365098187	0.0903593790391	0.350781822989	0.24627493133
a46	0.0560281515043	0.0352265038236	0.0633917314021	0.086924393167	0.056139393348	0.0495948952729	0.159031283013	0.394495897663	0.09916773651
a31	0.0461306501681	0.0194785226079	0.082735177134	0.0548487467223	0.0864231644493	0.0654654637576	0.155189570004	0.328730362554	0.16099834317
a17	0.045747535056	0.0161775508693	0.0858072890447	0.0588304155741	0.0993633348164	0.0724140645859	0.133845995668	0.316951917518	0.17086191639
a23	0.0567310820187	0.0132367536231	0.0774324096816	0.046793700858	0.0737476636055	0.0634155281953	0.184562728556	0.393511305839	0.0905688074633
a8	0.0552645356729	0.011803638541	0.0747093298939	0.0468877506193	0.0624039692018	0.0596399260651	0.188151162852	0.43556723528	0.0655723961544
a31	0.039423625891	0.00993175331367	0.0622732686313	0.0454943875398	0.0580685300673	0.0528900096884	0.119979891951	0.351886735093	0.260051762385
a8	0.038433854297	0.0109566275712	0.0590621635438	0.0491472805133	0.0590054476891	0.0534369322295	0.096026928317	0.311348701698	0.322582034795
a23	0.0456891897657	0.0116568676904	0.0656434798479	0.0497242505044	0.0581738038964	0.0578230820765	0.142018746106	0.406620917233	0.162649668932
