 	se	vieni	ogni	sabato	ti	compro	il	pane	</S>
a31	0.00110302748	0.01366740515	0.000245520355	0.012934422	0.003968743435	0.4990698	0.35787509	0.110865345	0.000270618679632
a29	0.0309791512267	0.11746321805	0.002575333135	0.0498237126667	0.060956912645	0.402894	0.225567613333	0.109469108667	0.000270968131877
a31	0.0406883341756	0.144216954817	0.00368878747833	0.0632794525556	0.078319989215	0.24601157	0.196473204444	0.227230099889	9.1644863759e-05
a20	0.148079951825	0.0750402370723	0.0212550124928	0.0783021891852	0.099216941405	0.133118488	0.181213608148	0.263741843963	3.17584999197e-05
a31	0.195189491942	0.0534399025241	0.0268957616443	0.0781184520617	0.107429736802	0.113421174	0.155498059383	0.269899205321	0.00010821108084
a28	0.154711978647	0.032534596008	0.151908836361	0.0853174396872	0.0559805236007	0.0904971563333	0.152869141128	0.27604342244	0.00013686821528
a3	0.139779324216	0.0398761880027	0.355405648787	0.154183469896	0.0455233995336	0.0534339971111	0.0922800517093	0.119454206813	6.370257176e-05
a35	0.0697264007387	0.0404775583342	0.340734029596	0.258945593299	0.0546670181779	0.0579589323704	0.0935260772364	0.0838399759377	0.00012443362892
a31	0.0492138982462	0.0253847561114	0.178310089532	0.265512847766	0.195204107726	0.12024507079	0.0811746280788	0.0686755656459	0.016279044853
a20	0.0391897874154	0.0290805357038	0.147348329511	0.213343409255	0.225085911242	0.128071673597	0.108530495026	0.087653133882	0.0216967205577
a31	0.0250215984718	0.0313526419013	0.141040987837	0.205766356418	0.167131679081	0.115429837866	0.124623095009	0.127702394627	0.0619314091259
a28	0.0203799824906	0.0453796023004	0.107538437279	0.194866435473	0.150630365694	0.113338227289	0.128922448336	0.163150831542	0.0757936713753
a13	0.0270104451635	0.0942777741001	0.12587541776	0.217027408491	0.081603177898	0.070789089763	0.174223469445	0.182985813847	0.0262074363584
a41	0.0274448720545	0.1366746547	0.108879404587	0.212707089497	0.0637033226327	0.0605474582543	0.183755279815	0.196402601282	0.0098853431528
a28	0.0213310116848	0.1422133649	0.0800584781957	0.199395176499	0.0811295308776	0.0744550217514	0.154321026605	0.235009243761	0.0120871271843
a31	0.0135675790949	0.0879352826333	0.0546766907319	0.194473738833	0.156248906959	0.107282120584	0.108287349535	0.182587248587	0.0949410683948
a20	0.0132746458983	0.110853188544	0.044466636244	0.161579422944	0.167102045653	0.106839943528	0.097916283845	0.178104690196	0.119863146132
a31	0.0129644462994	0.122860494515	0.037573157748	0.111639849315	0.127799431884	0.0812243798427	0.085653159615	0.186713572065	0.233571522044
a24	0.0121463134331	0.125388226505	0.032588911916	0.0897269194383	0.117993081961	0.0758564486142	0.078607518205	0.197383159355	0.270309434681
a46	0.0142907281444	0.200581855502	0.0325583163053	0.0819723978128	0.104634009987	0.0785808462047	0.104969812735	0.269257429785	0.11315459556
</S>	0.0139228075722	0.222448547751	0.0330673241526	0.0766841239064	0.109120681994	0.0810888581024	0.110875101368	0.267866879893	0.08492565778
