 	io	voglio	che	Maria	venga	qui	</S>
a31	0.03589398384	0.15746020701	0.27578864757	0.011544706	0.515239011	0.00313700237556	0.000936463898254
a39	0.07832435928	0.234467739003	0.333467255857	0.0124500347667	0.337197434333	0.00315573495385	0.000937452393985
a31	0.13573245976	0.190920716334	0.255962858619	0.0165418033556	0.396250058111	0.00427775737995	0.000314365573562
a37	0.363779236587	0.139929935445	0.178661998873	0.0160367124852	0.29684724937	0.00463908756732	0.000105798514087
a31	0.615519312196	0.169113611815	0.0679295079577	0.00605941246173	0.13828289129	0.00305667446311	3.85828632623e-05
a11	0.719373237399	0.159617263938	0.0267313049859	0.00337804398724	0.0881686765967	0.00271317302104	1.82888756208e-05
a20	0.5251694478	0.114919571313	0.0218933449953	0.0150841962291	0.320693306866	0.00221041114035	2.97294830736e-05
a4	0.212648251267	0.106963470438	0.0299423939984	0.048567099743	0.581961448955	0.0195496361468	0.000367696114358
a24	0.109697239089	0.0877800234793	0.0388449736661	0.085109226581	0.615838849652	0.0614658187156	0.00126385827145
a31	0.0735049416963	0.0559219111598	0.0381333128887	0.0968200721937	0.433751574884	0.106657189572	0.19521098409
a11	0.0619527238988	0.0550765570533	0.0385176306296	0.0803167087312	0.402410483295	0.100363111191	0.26136278953
a24	0.0442056122996	0.0737977790178	0.0456624548765	0.0694135809104	0.539458894432	0.122985145064	0.104476537343
a31	0.0254589470999	0.0473600257393	0.0330516926255	0.0553592493035	0.370842472811	0.233080985021	0.234846625114
a46	0.0318698110333	0.0726123079798	0.0580836885418	0.0583777321012	0.262057815604	0.245399861674	0.271598830371
a8	0.0365347153444	0.100159855993	0.0959885041806	0.0730820240337	0.232459650201	0.294594447225	0.16718088879
</S>	0.0264846951722	0.0802286479965	0.0962687540903	0.0681230220168	0.150243517601	0.392604238612	0.186047199395
