 	li	vestono	i	genitori	</S>
a31	0.30334129	0.07117855875	0.55027525	0.07512403875	8.085043658e-05
a46	0.539585573333	0.0373348020833	0.324442234333	0.0985232729167	0.00011408966886
a18	0.770271877778	0.0279622753611	0.135854635778	0.0658357576389	7.54532739533e-05
a35	0.877999779259	0.0188241371204	0.063763862926	0.038878873213	0.000533421662318
a15	0.928773843086	0.0218457157068	0.024125442642	0.0239899554043	0.00126511588744
a39	0.933387997695	0.0365484079023	0.0110774347473	0.0165940571348	0.00239217139581
a31	0.930212232565	0.0403782726341	0.0069687501491	0.0135597504783	0.00888102746527
a11	0.738646387522	0.0924220575447	0.035875112083	0.117332676593	0.0157237391551
a20	0.373783861507	0.125406425848	0.108911387361	0.348894958864	0.0430033207184
a31	0.192872419502	0.0900516719493	0.120369105787	0.347652700955	0.249054070239
a39	0.148013479834	0.110983703983	0.171941058596	0.280738834985	0.288322922746
a20	0.0900230339447	0.104618209994	0.251309549532	0.419150551662	0.134898660249
a46	0.0656840419816	0.075791436998	0.225248173177	0.538569653887	0.0947066967497
a31	0.0505875320939	0.0566477254993	0.138346853726	0.402247433962	0.35217044225
a15	0.0385942844646	0.0417725013331	0.165250853909	0.326044557321	0.428337790417
a24	0.0431522704882	0.0434151577777	0.248166254636	0.48178432244	0.183481993139
a20	0.0299559151627	0.0271799449259	0.220003754879	0.557339880813	0.165520521046
a31	0.0161607166209	0.0146464788753	0.13820113896	0.405568346938	0.425423357015
a13	0.0267441204403	0.0253278791918	0.177780786987	0.321860018979	0.448287209005
a46	0.0315575308134	0.0289474038973	0.248757315662	0.470091106326	0.220646636335
a14	0.0268098882711	0.0188634781324	0.201323248554	0.578975068775	0.174028315445
a20	0.0241591020904	0.0146398046775	0.149321989518	0.575551932925	0.236327191815
a31	0.00988293323013	0.0062043394925	0.0784007133727	0.359556275975	0.545955773938
</S>	0.00545782991507	0.00366975569625	0.0417882669864	0.193726320487	0.755357861969
