 	sono	stato	sempre	poveretti	</S>
a20	0.0016891889	0.49906049196	0.0008882802943	0.495819472438	0.00254258985455
a4	0.00704862893333	0.166671985693	0.0017162181981	0.808693757479	0.0158694295182
a31	0.00860401711778	0.055727887361	0.00140319977207	0.895657152493	0.0386077745061
a38	0.0182799605126	0.0345533741837	0.0386474801301	0.867986284164	0.0405329421687
a31	0.0228142733375	0.0278260859612	0.0514777042434	0.875446748055	0.0224352125229
a7	0.0195077136125	0.0412891712204	0.230078625614	0.698708926018	0.0104155983076
a31	0.0172088128042	0.0457866042735	0.290277667371	0.627816965339	0.0189099744359
a21	0.110994924201	0.0414413439578	0.27521534129	0.54719127378	0.0251571124786
a20	0.2438994814	0.0633821746526	0.41845018043	0.24089985326	0.0333682901595
a8	0.248282907133	0.0955735982175	0.360406810143	0.232227681087	0.0635089583865
a31	0.148887721178	0.0848113248058	0.193168159914	0.507044393696	0.0660883494622
a33	0.170746789193	0.0479264360019	0.207782809838	0.537332977899	0.0362109519541
a20	0.229328036398	0.0523987610006	0.289264889946	0.390236315966	0.038771991118
a31	0.131299880399	0.0422169086669	0.179994716649	0.568815141989	0.0776733253727
a7	0.1214007884	0.0319392212223	0.16736939555	0.609958780663	0.0693317816242
a31	0.121315838133	0.0266759510741	0.17212184085	0.520637200221	0.159249173708
a11	0.151675811378	0.028131652358	0.189920082617	0.442852333407	0.187420121236
a31	0.169045789459	0.0315469621193	0.214034178872	0.401730224469	0.183642837079
a13	0.188470142153	0.0445756640398	0.230300314291	0.35507354149	0.181580348693
a18	0.235756050718	0.0561013370133	0.28308882143	0.33333751383	0.0917162925643
a31	0.143759060239	0.0446884606711	0.20213160381	0.35471304461	0.254707847521
</S>	0.0889075401195	0.0403020743355	0.142681651905	0.309804732305	0.418304023761
