 	non	ho	cosa	a	fare	</S>
a8	0.0180494654	0.00272574415	0.4601819835	0.153152485	0.0973480511	0.268542241378
a31	0.00759543638667	0.00249324058333	0.275105536833	0.261740155	0.125415410367	0.327650207126
a37	0.0708398247822	0.190615232194	0.256774492278	0.220392065	0.089496256789	0.171882137042
a11	0.122100852927	0.426226467398	0.233887580759	0.088287258	0.0680012595963	0.0614965967807
a13	0.342490535642	0.344461029133	0.18996128692	0.0446282113333	0.0569215691988	0.0215373967269
a20	0.510866105214	0.200735496378	0.115643558973	0.0743439327778	0.0859041217329	0.012506834109
a31	0.323892495071	0.147333918793	0.097206086991	0.153864684259	0.255240603911	0.022462205203
a8	0.142364441357	0.0791811002643	0.0759925363303	0.273318548086	0.358118711304	0.0710246217343
a31	0.0547992605523	0.0370014790881	0.0549576284434	0.252297797362	0.259548877101	0.341394960578
a46	0.0359576559508	0.0341500503627	0.0387942458145	0.214578170454	0.288739899034	0.387780010859
a8	0.0398364066503	0.0503700724542	0.0561913386048	0.269492090151	0.357845476345	0.226264660953
</S>	0.0369101373251	0.0560391212271	0.0686187243024	0.259011560075	0.330440988173	0.248979530477
