 	lo	sentii	ee	che	arrivava	</S>
a15	0.00500609872376	0.70375026	0.00543657890545	0.248148452808	0.0111832392939	0.0264753926891
a31	0.00512683122792	0.50767996	0.00566999785182	0.419592960936	0.014204115098	0.047726154563
a46	0.00185804701597	0.314600093333	0.00770186416727	0.339010466979	0.299625781366	0.0372037824877
a8	0.00124237439199	0.290925204444	0.0101411949891	0.23928439566	0.445955043789	0.0124518045919
a31	0.003210312364	0.285500434148	0.0055436893797	0.307158858553	0.394232744596	0.00435395782663
a23	0.00379005005467	0.105827161216	0.0021746832699	0.233722774184	0.652834861532	0.00165044154044
a8	0.0122819831516	0.0358932962387	0.0012057425733	0.0850578140613	0.864986653844	0.000574461693713
a38	0.103760854384	0.0327158947462	0.00132789874777	0.0537196473538	0.807440284615	0.0010353901799
a20	0.184618371461	0.0506098145821	0.00554448568259	0.120098763785	0.637253751538	0.00187481072663
a28	0.168808437154	0.0558906038607	0.0166410155609	0.234128061262	0.521592800513	0.00293910870888
a20	0.142456610385	0.0469975526202	0.0199764315203	0.241529900421	0.543638693504	0.00540082506963
a23	0.108364321462	0.0330737302067	0.0152267601734	0.204804576807	0.624351231168	0.0141793671899
a31	0.0783753438207	0.0257154807356	0.0105286277245	0.174207925602	0.686395310389	0.02477726273
a29	0.0777866859402	0.0154573793119	0.0265208415748	0.176451955201	0.68117247013	0.02261061191
a33	0.0835494533134	0.0215928768373	0.0814429705249	0.280440661734	0.505716610043	0.0272574106367
a29	0.0821530044378	0.0288957626124	0.0877743508416	0.290557387245	0.476429256681	0.0341902192122
a27	0.0750030301459	0.0422692885375	0.0817671076139	0.324424875748	0.43605142556	0.0404842480707
a46	0.0626015220486	0.0464202131792	0.0934450158713	0.398204805249	0.341680081853	0.0576483476902
a20	0.0534112430162	0.0389995520597	0.0776559052904	0.335063465083	0.334508457284	0.160361362563
a31	0.196595163339	0.0390317403532	0.0625641464301	0.205851537028	0.244039959095	0.251917470854
a7	0.237288211446	0.0233427011844	0.0976324034767	0.230785264343	0.178308849698	0.232642603618
a1	0.094703045482	0.0121481617948	0.213818857826	0.350704514781	0.120762744899	0.207862671206
a20	0.041505764494	0.0266282185983	0.244665835942	0.30096551826	0.068922804633	0.317311843735
a31	0.0315620228313	0.0427708545328	0.232955318647	0.171567944753	0.0441775008777	0.476966367912
a20	0.0284509022771	0.0331127138443	0.243590262882	0.222814266918	0.0409588216259	0.431073035971
a31	0.016446076759	0.0222180342814	0.198238954294	0.234868598306	0.0387279208753	0.489500425324
a23	0.0122380175863	0.0216205134271	0.195462318098	0.250981065435	0.0402570006251	0.479441095108
</S>	0.0101229497931	0.0232825612135	0.220590659049	0.370381967717	0.0517521253126	0.323869727554
