 	se	vieni	alle	sette	io	sto	cucinando	</S>
a31	0.000442287095	0.0021386643	2.41972015e-05	0.0144684443515	0.95252547	0.023395949	0.00699160135	1.33741192635e-05
a21	0.001575883645	0.0082818073	0.000178059117167	0.0145879801172	0.75627098	0.0423586476667	0.176716770783	2.99072907545e-05
a31	0.00200409488833	0.0100379071	0.000226881582589	0.00531927688573	0.662820116667	0.0506176295556	0.268946185594	2.79653967515e-05
a21	0.0248190119694	0.0584620797	0.000864356724396	0.00219216994191	0.652715392222	0.0371415428519	0.223756657198	4.88412054172e-05
a31	0.205251260656	0.0908793499	0.00107693859903	0.00114795083064	0.457084617407	0.0343794549506	0.210061857066	0.000118597141806
a13	0.402651950219	0.103469256633	0.0355708558906	0.0213677936602	0.278401139136	0.0315417363169	0.126879585689	0.000117675612269
a35	0.509141570073	0.126677538878	0.0567516869635	0.0409851388867	0.170595103045	0.0303846811056	0.065313440563	0.00015083446909
a37	0.526778033358	0.0946446239593	0.0339858413212	0.0322691406289	0.216682467682	0.0324823733685	0.0629443801877	0.00021316055303
a31	0.396524784453	0.0557827733198	0.0178605208404	0.0188466588763	0.356950432561	0.0548907084562	0.0877695400626	0.0113746326143
a37	0.218896003484	0.0324443871066	0.0279896400135	0.0232875616254	0.32078474752	0.0582184874854	0.302611853354	0.0157673829381
a31	0.0953535251613	0.0211651740355	0.0342465183378	0.0311846362085	0.284403019173	0.0474955678285	0.429388271118	0.056763343046
a24	0.0561314350538	0.0243375330118	0.0648225077793	0.0537236777362	0.266064293058	0.0527255279428	0.411947683706	0.0702473715487
a31	0.0332841533513	0.0250677973373	0.0847440939264	0.0938313359121	0.230783064353	0.0510218406476	0.413911644569	0.0673560843829
a13	0.0215664341171	0.0277452177791	0.113734039309	0.120147455304	0.217204040451	0.0539398468825	0.377795574856	0.067867383261
a31	0.0162895395724	0.030045108593	0.142784173103	0.182525458435	0.179901585817	0.0577308489608	0.333843751619	0.0568795415537
a27	0.0106968773908	0.0325328848643	0.187035507701	0.226056736145	0.166734659606	0.0639382696536	0.255133643873	0.0578714625179
a31	0.00827831033027	0.0342573009548	0.227949439234	0.317081095382	0.121048284202	0.0675511798845	0.187709437958	0.036124958506
a35	0.00586959697676	0.0328477213183	0.260929649745	0.366317205127	0.109466584734	0.0692892986282	0.122804331319	0.0324755948353
</S>	0.00543044998838	0.0398290081591	0.318922864872	0.316373612563	0.089996677367	0.0783384973141	0.119443298659	0.0316655889176
