 	non	sapeva	dove	a	stare	</S>
a20	0.410581014	0.01070990015	0.315180135	0.185348578	0.064693818395	0.0134865590505
a31	0.143157291333	0.00676282648333	0.352357518333	0.371397556	0.0834056347983	0.0429191803502
a37	0.105547171111	0.0683621678278	0.313182246111	0.324620598667	0.144488653599	0.0437991525767
a38	0.102544319037	0.348070665943	0.235240946704	0.115437042789	0.184039894533	0.0146671289936
a31	0.067375581679	0.679228698648	0.101959851901	0.0402770269963	0.106262230511	0.0048966442722
a41	0.0897852905597	0.757182419549	0.051531276967	0.0225265391654	0.0773140591703	0.00166045406707
a10	0.198703936853	0.648635706516	0.0522210903223	0.0255949957218	0.0741425280568	0.000701756149023
a20	0.240032718951	0.546699002172	0.0979554934408	0.0503535419073	0.0632868376856	0.00167239133301
a9	0.254142906317	0.532573267391	0.106577731147	0.0531194543024	0.0516615208952	0.00192510052767
</S>	0.307622103159	0.547011283696	0.0781043155735	0.0322045456512	0.0340209779476	0.00103676308884
