 	lo	ho	finito	di	fare	</S>
a8	0.1344208385	0.449975145	0.0007471645695	0.111667345	0.0355609688	0.267628612539
a31	0.133161673033	0.170353761667	0.000753612103167	0.287678661667	0.129068786267	0.278983530846
a20	0.212272694544	0.173737970556	0.00795735704772	0.327115019889	0.170515655422	0.108401345615
a24	0.413384958181	0.280221133519	0.0105657962592	0.14155285763	0.114005205141	0.0402700777917
a18	0.46307323606	0.366907754506	0.00390833814973	0.0794865008767	0.0731152117137	0.0135089470012
a31	0.532360498687	0.384248081502	0.00153481446324	0.0367634483922	0.0405755709046	0.00451756985107
a20	0.533214552896	0.242943048501	0.00315704531441	0.0985540675641	0.120013650635	0.00211763008369
a10	0.457801190965	0.1152797765	0.00719145633814	0.168640592521	0.246707426878	0.00437953746123
a20	0.462047240322	0.0612729668333	0.0100145387794	0.14931509084	0.298085935626	0.0192642114871
a7	0.367463593441	0.0477601596111	0.0243661749265	0.19079222028	0.345466438542	0.0241513984957
a31	0.323823467814	0.055064330537	0.0356767146422	0.199534793427	0.358982652847	0.0269179941652
a20	0.278452717938	0.051308178179	0.142524595881	0.161597457809	0.333687424282	0.0324295660551
a18	0.131388771313	0.042461567393	0.272696025294	0.177337602603	0.354306518094	0.0218094640184
a24	0.0645123661043	0.0276810744643	0.280145765098	0.169031827534	0.425435622698	0.0331933100061
a46	0.0397883797014	0.0205325011548	0.259985635033	0.134422489178	0.505523840899	0.039747140002
a31	0.0252777928338	0.0144724655949	0.173660462344	0.0797096600593	0.3750762503	0.331803370001
a33	0.0157627822113	0.00994448374163	0.250453314781	0.0569608020198	0.236776686767	0.430101928667
a8	0.0112601873038	0.00917405184721	0.48017923826	0.0578208990066	0.229901735589	0.211663878222
</S>	0.0071294280019	0.00614542182361	0.55303881913	0.0434877995033	0.192594277795	0.197604249111
