 	possono	essere	ancora	svegli	</S>
a31	0.12156594565	0.00332361391	0.708114805	0.166692817	0.000302860577066
a20	0.0709661423167	0.00837128124333	0.500449896667	0.419904462333	0.000308275982355
a23	0.0661080494389	0.0806768854144	0.373875677222	0.479230924111	0.000108510364352
a31	0.0460267071463	0.108275556138	0.534422759074	0.311137878037	0.000137105101684
a20	0.330665987715	0.0548822317127	0.389349547691	0.224949541679	0.000152682386561
a11	0.572748795905	0.0700663492376	0.20576838723	0.151296816226	0.000119628418187
a20	0.574905898635	0.0992233297459	0.163952514077	0.161373335409	0.000544885209396
a31	0.497294999545	0.0710620282486	0.117255988026	0.137727605136	0.17665936587
a37	0.265462128848	0.115199134416	0.174151337675	0.206859231712	0.23832816029
a31	0.112682681616	0.174274224805	0.198344999225	0.224095222571	0.29060283843
a11	0.0486746535387	0.223177354935	0.213925173075	0.19524320619	0.318979576143
a46	0.0252958810129	0.335202451645	0.293219744358	0.219986262063	0.126295636714
a31	0.012129210971	0.355550303882	0.240795183453	0.140102190021	0.251423093571
a46	0.00740235859033	0.360724244627	0.216363673151	0.115620576007	0.29988915119
a31	0.00521667464678	0.397388204876	0.208872842384	0.107257791336	0.281264490397
a20	0.00325516643226	0.444892801625	0.153213962128	0.0858622064453	0.312775876799
a28	0.00296072687742	0.501443923875	0.219406454043	0.0995306254818	0.1766582656
</S>	0.00250256468871	0.511063546938	0.275821417021	0.0888145777409	0.1217978528
