 	non	mi	aspetti	non	vengo	</S>
a33	0.08556806125	0.41586411405	0.00092601729675	0.0742553505	0.111902870815	0.31148360449
a31	0.0297960566567	0.139460556117	0.0290040950656	0.301745576833	0.125592280272	0.374401431497
a37	0.0577854976256	0.269253660772	0.0388547785885	0.338970217944	0.102621403424	0.192514435832
a35	0.107542965875	0.376552323591	0.100502059763	0.214847148315	0.131504781141	0.0690507286207
a31	0.288454335292	0.30900874453	0.120193023988	0.163185012505	0.096042920547	0.0231160120902
a7	0.478339378431	0.31744822151	0.056038059396	0.0654348505683	0.074760125349	0.0079794057034
a18	0.48018273281	0.230503903837	0.0776506337987	0.0650041601894	0.135777440116	0.0108811237011
a24	0.346950730937	0.134799564612	0.116766611266	0.0985468533965	0.284655783372	0.0182804459004
a31	0.161057021312	0.081442413204	0.098590222422	0.100920224466	0.478880004457	0.0791101219668
a20	0.0659341627707	0.042042434068	0.0588563548073	0.122045708155	0.603954411486	0.107166947322
a8	0.0271094162569	0.0268195700227	0.0442495489358	0.132279189385	0.694844437162	0.0746978424407
a31	0.0131186392523	0.0168208966742	0.0313704696453	0.0785873744617	0.532089512387	0.328013090814
</S>	0.00957786437615	0.0118102873371	0.0246129118226	0.0508594742309	0.321219806193	0.581919625407
