 	non	mi	aspetti	che	non	vengo	</S>
a31	0.0607060186	0.4099885075	0.00210335976929	0.310613927	0.1531646175	0.0632947904	0.000128879246573
a37	0.0312756986	0.3321230075	0.0145083744898	0.331669270667	0.192943609167	0.0973284868	0.000151642443858
a31	0.0227875213	0.342702184167	0.0172745778099	0.182574541889	0.234175573056	0.2004121656	7.34708251527e-05
a24	0.0850164322	0.390146809722	0.00976468191663	0.10816495063	0.199656437352	0.207223312533	2.73807272509e-05
a46	0.1993420574	0.509059169907	0.0281758736389	0.0526671715433	0.110298458784	0.100426653511	3.05994167503e-05
a31	0.174231299133	0.336517929969	0.042175455213	0.0477823765144	0.0981109862613	0.29792587317	0.00325601747658
a1	0.0807704590443	0.192446333323	0.0917200624043	0.0541202935048	0.11983246542	0.456697387723	0.00441294371886
a31	0.0388805120148	0.128025133441	0.117887372468	0.0644145511683	0.126400743473	0.482758972574	0.041632693133
a20	0.0296803336716	0.114381176814	0.134121242489	0.0654890203894	0.132993242824	0.469014090858	0.054320881511
a41	0.0278871508905	0.130911590938	0.183416407496	0.0614889094631	0.153651434275	0.423425113619	0.0192193650703
a31	0.0137800950635	0.0742281143127	0.135650020165	0.0735605024877	0.107105534758	0.443802547873	0.15187313579
</S>	0.00962783018175	0.0413744751564	0.0815337765825	0.0858866062438	0.071154957379	0.417381113937	0.293041182895
