 	non	ti	dimentichiamo	mai	</S>
a8	0.0135490379	0.1057863985	0.54258494	0.200159615	0.137920048872
a31	0.00625183703333	0.105638916833	0.38860804	0.360332725	0.139168464291
a20	0.0852004054778	0.122004286278	0.278250751333	0.465771065	0.0487734634303
a31	0.127320255826	0.199214285426	0.138990705111	0.475226985	0.0592477718101
a13	0.286802589275	0.190377435142	0.0959779983703	0.364809261667	0.0620327012367
a31	0.490458766425	0.267033558381	0.0450980902901	0.175648446889	0.0217611491456
a13	0.519440275475	0.281522892794	0.03699646593	0.14089685863	0.0211435528152
a1	0.368935478492	0.140646523265	0.0450292836433	0.159572082877	0.285816649272
a31	0.151934036164	0.110721670088	0.0332559012144	0.114154140959	0.589934243091
a41	0.097632895388	0.129605113363	0.0935571770715	0.24387104032	0.435333752364
a15	0.0644752904627	0.0925294637877	0.21290306569	0.427946746773	0.202145435455
a13	0.0465833844876	0.0845559739292	0.215014658563	0.514240615591	0.139605375152
a31	0.0336330475292	0.0737598013431	0.113645167354	0.38554747953	0.393414478384
a11	0.0262196545431	0.040817635481	0.120214260285	0.35106246751	0.461685957795
a31	0.0237258849144	0.0292579889603	0.127366545762	0.355248945837	0.464400617598
a46	0.0236658280381	0.0220589024534	0.155268147587	0.337414848612	0.461592242866
a31	0.0237211703127	0.0195631092178	0.173498422529	0.352934669537	0.430282624622
a46	0.0170537744042	0.0140847908059	0.159625774176	0.387008846512	0.422226826874
a31	0.0153217414681	0.0127615309353	0.168452459392	0.433063165504	0.370401104291
</S>	0.00897074873405	0.00791762146765	0.130361591696	0.333690137752	0.519059902146
