 	ha	potuto	entrare	dalla	finestra	</S>
a46	0.548291235	0.00574291625	0.115387917	0.005962916016	0.0100724482022	0.314542498057
a31	0.227865324033	0.00846240641667	0.176253045667	0.209803507005	0.0578912477341	0.319724472186
a8	0.115379712378	0.0177887591389	0.408541678556	0.279185253668	0.067345609078	0.111759019519
a31	0.127565246126	0.0182808152696	0.649533026185	0.143186602556	0.023921917626	0.0375124150297
a15	0.351773995375	0.0113700529799	0.500655522062	0.106006397519	0.0174228563087	0.0127711705599
a13	0.692461451792	0.0120933023266	0.215094600354	0.0503792368397	0.0254963411029	0.0044750204033
a24	0.711036450597	0.0236680487755	0.0787719687847	0.0301758956132	0.138027350368	0.0183201887011
a31	0.474355790199	0.0436181119252	0.0371266559282	0.0294686598711	0.183669440123	0.2317612609
a18	0.235612968066	0.157737990642	0.0278658413094	0.0324911976237	0.215421790041	0.330870173633
a31	0.0842329336553	0.199078296881	0.0212349252031	0.0323475915412	0.226198447347	0.436907764544
a20	0.0311521978518	0.298483322294	0.019959096501	0.0256529945137	0.180702279782	0.444050072515
a11	0.0134663281173	0.528454264098	0.024593539167	0.0243010498379	0.189213556594	0.219971241838
a8	0.0073885994391	0.552859031366	0.0207158837223	0.0235239222793	0.220815588865	0.174696960613
a31	0.0049407974797	0.356764312455	0.0135688817741	0.0179847016264	0.196079382955	0.410661926871
a8	0.00361911292657	0.282317962818	0.0122612977914	0.0169492897421	0.206632740985	0.47821957229
a31	0.00294696880886	0.258562359273	0.0119297191638	0.018505334914	0.222397843662	0.48565771743
</S>	0.00211760465443	0.153678737136	0.0071064359319	0.015049525957	0.141891526831	0.680156123715
