 	quest	anno	che	viene	mangio	quanti	voglio	</S>
a23	1.105296185e-06	0.00902767885396	0.434616229773	0.0047627128155	0.02116923577	0.5239260485	0.00501140481565	0.00148566101107
a31	1.173285935e-06	0.00931911911799	0.436821044591	0.0111452039385	0.02281121759	0.2122098685	0.304878773939	0.00281363600369
a37	9.43492351667e-07	0.003857638306	0.149535163997	0.0119092673128	0.0111412468633	0.419643476167	0.401646052833	0.00226622333786
a20	1.08494110839e-05	0.0109895338687	0.113234235799	0.0154426631043	0.0512076476211	0.673379692056	0.134967677731	0.00076767527692
a31	1.41262883613e-05	0.0259823416229	0.254410045266	0.0154390583014	0.0923503025404	0.499015874019	0.11240270451	0.000385466829973
a7	0.0304690509215	0.172541865541	0.259772514089	0.00742455236713	0.16399164418	0.261559536006	0.103994566353	0.000246194665611
a10	0.0427275484405	0.458415308514	0.12972154903	0.00474219118904	0.18877155806	0.139588676669	0.0359329205677	0.000100220762157
a41	0.0378789709468	0.666285589505	0.0906457116767	0.00278619369635	0.111857085353	0.0760711765563	0.0144051399892	7.01310833857e-05
a37	0.0641511903156	0.682636663168	0.0961958505589	0.00326750759878	0.086213294451	0.0512509865188	0.0160499475297	0.000234551552462
a14	0.0921834834385	0.539266967723	0.168048980186	0.00468620533293	0.0934113514837	0.0614008221729	0.0404025705099	0.000599617307487
a31	0.292718244479	0.308102559241	0.212138360062	0.00694601544431	0.0709109344946	0.045552248891	0.0485737538366	0.0150578954692
a20	0.385751184826	0.147926079747	0.179114253354	0.00792691248144	0.112262468832	0.11205875113	0.0351926799455	0.0197676846564
a31	0.356404784942	0.0902111245823	0.166443694451	0.00872285782715	0.129710887944	0.139691451377	0.0596671383152	0.0491480637188
a37	0.351953794981	0.0586796338608	0.155176852817	0.0108227472757	0.163121940981	0.133416744792	0.0677400807717	0.0590881820729
a7	0.255790528327	0.0499496562869	0.152635845606	0.0237067647586	0.26536333366	0.174215084931	0.0496090199239	0.0287297415243
a10	0.201325669442	0.0405836387623	0.200855278535	0.0332898475862	0.27215099122	0.179939361644	0.0516241526413	0.0202310487081
a7	0.175967753147	0.0347910202541	0.222323759512	0.0347289461954	0.253617177073	0.187475810548	0.0707682452138	0.020327279436
a39	0.184694414382	0.0286404380847	0.199477676504	0.0404914110651	0.238716559024	0.170145770183	0.109643165071	0.0281905661453
a10	0.181748278127	0.0234329693616	0.174049428835	0.0455846116884	0.204323429675	0.135696986728	0.16210640169	0.0730578967151
a32	0.186631999376	0.0246756231205	0.170146602945	0.0454252218961	0.183877419892	0.122559722243	0.18481505723	0.0818683275717
a19	0.138995173792	0.0273698190402	0.137136862982	0.0459832752987	0.149397981297	0.246388694081	0.220110519077	0.0346176311906
a31	0.242599475264	0.0253672653467	0.100443556327	0.0433068690996	0.104345151766	0.243262592694	0.184612156359	0.0560629070635
</S>	0.409961367632	0.0255118141734	0.106379328164	0.0363006185498	0.100239150883	0.128972273347	0.10330192318	0.0893335085317
