 	non	vuole	mangiato	mangiato	tutta	una	volta	</S>
a31	0.009794389	0.1054132702	0.66035925	0.2227183005	0.0011748188595	0.00049876921965	4.40628259125e-07	4.08103371485e-05
a39	0.010970966	0.208592080067	0.551360383333	0.2256746525	0.00251851445317	0.00084118540655	1.04001915304e-06	4.12056090495e-05
a41	0.0700256453333	0.337203926689	0.503820087778	0.0852597051667	0.00288310625106	0.00078118636885	1.21792652843e-05	1.41741785398e-05
a39	0.365362711778	0.304595177563	0.286487155926	0.0351250247222	0.00263617491702	0.00285433798962	0.00292035317376	1.90662090366e-05
a20	0.666039113926	0.149306110521	0.131299875309	0.0181867505741	0.00405565650567	0.0107077653965	0.0200466563913	0.000358103680346
a0	0.532956851309	0.10605403284	0.148984608436	0.028605954858	0.0263135763019	0.0692673381322	0.0855926271304	0.00222505389345
a31	0.269201610436	0.0940141089467	0.188137292812	0.053247753286	0.041382938434	0.116054752711	0.18501618571	0.0529453671312
a13	0.163996426812	0.123402927649	0.233639194271	0.071601637762	0.0648909221447	0.116607830904	0.15679537737	0.0690656748437
a17	0.0955644972707	0.181258129216	0.293876021424	0.154628514254	0.0819241187149	0.098874102968	0.0584459772567	0.0354286507479
a31	0.0574445517569	0.150789919739	0.233162525141	0.220100541418	0.0585553935716	0.0740208569893	0.0350761704189	0.170850046916
a3	0.059857722919	0.16704417658	0.221340183047	0.211241383806	0.0523757218572	0.0592168469964	0.022788395973	0.206135552639
a46	0.0577714556397	0.24610443886	0.282945494349	0.221539184602	0.0557604622857	0.0468317246655	0.00944051282433	0.079606707213
</S>	0.0448659678199	0.26610806943	0.295609627175	0.229417442301	0.0543462336429	0.0488293138328	0.00703271191217	0.0537906026065
