 	oggi	io	non	ho	cosa	da	fare	</S>
a46	8.28369405e-06	0.309412566833	0.0398304366498	0.030968768	0.483792995	0.082243493	0.0114775663	0.0422659502701
a27	1.60458180167e-05	0.390693262278	0.0441506912166	0.0347920046667	0.217312575	0.156442506333	0.0961110021	0.06048193409
a8	1.68546656722e-05	0.224299301426	0.0198074103389	0.0243773448889	0.307515871667	0.232029232111	0.153573467367	0.0383805106877
a28	4.00909375574e-05	0.244452674475	0.018499542713	0.036075018963	0.428144257222	0.161702375037	0.0982886201223	0.0127974235198
a31	0.000185141035852	0.360360378158	0.0926065792377	0.110944987654	0.312007119074	0.0699669080123	0.0496463390408	0.00428254862188
a24	0.0545675189953	0.424374512719	0.141018131413	0.134229232551	0.178980648358	0.0352663703374	0.0301189733469	0.00144461444803
a31	0.0728957264984	0.601143637573	0.094565480471	0.068273027517	0.105824453119	0.0283959671125	0.0284030377823	0.000498668355743
a10	0.179667765666	0.533985695858	0.0613926118237	0.0359125801723	0.0881944327063	0.0290100637042	0.0715557302608	0.000281135566581
a20	0.229628289555	0.269877581953	0.0514751189412	0.0358093763908	0.0956600329021	0.0473390112347	0.268701120087	0.00150948785553
a31	0.114545447518	0.208924150651	0.0603269813137	0.0501962654636	0.0941935429674	0.0672146987449	0.333645790029	0.0709530772852
a39	0.0783456758393	0.17584742555	0.0603211704379	0.0545113254879	0.0798453763225	0.0799286912483	0.37808812001	0.0931121828284
a31	0.0553666552798	0.124871747183	0.046567850146	0.051266488496	0.0704440307742	0.0931905604161	0.46878368667	0.0895090213428
a18	0.0527378317599	0.106120005728	0.0422098700487	0.0573530104987	0.0699427569247	0.111949993472	0.471498355557	0.0881882149309
a31	0.0420132482533	0.076132006576	0.0338365623496	0.0558819968329	0.0672839769749	0.120495731157	0.535847968519	0.0685085327936
a17	0.0278010714178	0.0726794435253	0.0393835851165	0.0649750589443	0.0663269619916	0.125449823719	0.540636819506	0.0627472583312
a31	0.0219495862726	0.0734777978418	0.0471288493722	0.0728055883148	0.0634146609972	0.112076069906	0.558532233169	0.0506152401771
a8	0.0159253198909	0.0711602759473	0.0495123727907	0.0707499481049	0.0603060966657	0.098337435302	0.58630444439	0.047704148859
</S>	0.0187505494455	0.0732709379737	0.0536599723954	0.0756304340524	0.0593698298328	0.108331162651	0.583924152195	0.0270630076295
