 	il	ladro	è	entrato	da	qui	</S>
a31	0.010768858008	0.567702235	0.02547631655	0.0143422575	0.3817081825	2.084318845e-06	1.887598515e-07
a17	0.016448512336	0.829620828333	0.0104669883833	0.00582170512667	0.137590047833	4.84955206817e-05	3.52790125717e-06
a37	0.0134495927787	0.916375259444	0.00515724559443	0.00331609213556	0.061592367611	0.000104983103561	4.52309410872e-06
a35	0.0135119289262	0.951214619815	0.00259401009814	0.00273348334519	0.029725028737	0.000219247967854	1.74441253591e-06
a18	0.0245270123087	0.961317206605	0.00157847016605	0.00130242007173	0.0108973625457	0.000371061582618	6.53367732197e-06
a31	0.0819372291029	0.912443082202	0.00089627799535	0.000536901290577	0.0038984757319	0.000280099320323	7.94496192732e-06
a24	0.223358126368	0.723113967401	0.00983520507178	0.00661250857353	0.0218744770273	0.0150534578262	0.000152238566129
a31	0.437463808789	0.483858449134	0.0131776536573	0.0100928185245	0.0309203096758	0.0229105896087	0.00157642004871
a16	0.442740106263	0.297849173045	0.0349704511858	0.0390190318415	0.100735123892	0.0771222162029	0.0075639286829
a31	0.273635855421	0.238979214348	0.0487998997286	0.0602277839472	0.160200064631	0.143946638734	0.0742105288943
a46	0.186481838474	0.198629118116	0.0658610325762	0.0859804346491	0.19872976821	0.165254432911	0.0990633882981
a31	0.118331482825	0.140476959372	0.0711787471921	0.0949335015497	0.21917770607	0.219238267637	0.136663354766
a46	0.0916542676083	0.119400453124	0.0682043953974	0.0949773871832	0.220244302023	0.250352939212	0.155166274922
a31	0.0718086855361	0.0804491810413	0.0660706371325	0.0937019003944	0.221129624008	0.311109486404	0.155730504974
a35	0.054997216512	0.0684408770138	0.0504170010442	0.0751756547981	0.193664101336	0.376448335468	0.180856828325
a31	0.046736884504	0.0548714276713	0.0456213176814	0.0675274215994	0.183385157112	0.451373018489	0.150484769442
a8	0.0361951855013	0.0498633172238	0.0387538475605	0.0556532138665	0.156485245704	0.508384139496	0.154665023147
a31	0.0339251961671	0.0504439190746	0.0394937715202	0.0543526559555	0.142729400568	0.532622389832	0.146432664382
</S>	0.0246791845835	0.0488826005373	0.0331054377601	0.0471188649778	0.133638508284	0.577310259916	0.135265167191
