 	il	morto	si	piange	</S>
a20	0.5044568855	0.0396313695	0.3703994357	0.078809575657	0.00670278169329
a31	0.179670302333	0.03350201622	0.523936268567	0.227107755219	0.0357836927311
a18	0.133410034278	0.235915426127	0.355888930856	0.23331138474	0.0414742631104
a15	0.182402154759	0.321414198709	0.328296461619	0.15355752458	0.0143296875635
a31	0.354514178253	0.16159317957	0.33747492054	0.141489288193	0.00492844468117
a15	0.364438894418	0.35222278319	0.17358926118	0.107564779398	0.00218429062706
a31	0.146434944473	0.689147761063	0.0812331213933	0.079805612466	0.00337853144235
a29	0.0768366228243	0.642157733688	0.0826208737978	0.182527836822	0.0158569024808
a31	0.0509472066081	0.466280817896	0.174199357933	0.243373325607	0.0651992861603
a0	0.0349741038694	0.356081319299	0.285313959311	0.236688475202	0.0869421253868
a31	0.0269389043231	0.178377708766	0.29024725977	0.335295521734	0.169140581796
a13	0.0803983118077	0.178018418589	0.240740613257	0.318350300578	0.182492340599
a18	0.104344884936	0.184267458196	0.288338801086	0.317606293526	0.105442565533
a41	0.0480154036453	0.114369734732	0.358075060362	0.377791214509	0.101748593844
a31	0.0225792063684	0.077367146244	0.254825368454	0.317710361503	0.327517917948
a18	0.0183496662761	0.0524135400813	0.203837161151	0.336564770501	0.388834872649
a31	0.0169621916687	0.0436667327271	0.189502772717	0.4132715735	0.33659675755
a46	0.0194816434662	0.0351461089424	0.183100776572	0.4448806545	0.31739084285
a31	0.0203431694621	0.0321256598141	0.181825623524	0.520000098167	0.245705464617
a0	0.0116292044607	0.0181339637714	0.150250569175	0.590922999389	0.229063268872
a31	0.00884842227023	0.0136388850905	0.139869253058	0.659021799796	0.178621643624
</S>	0.00474609781011	0.00771705979525	0.082675676529	0.688049349898	0.216811821812
