 	non	mi	aspetti	che	non	vengo	</S>
a8	0.0602929416	0.4041579396	0.00192491416929	0.042260132	0.0943961575	0.2431054754	0.153862520797
a31	0.0206092875967	0.1353842832	0.0116861792231	0.159476520667	0.2162484425	0.268236278467	0.188359076932
a24	0.0373923318622	0.178959044667	0.0313156640744	0.187687758889	0.248356514167	0.217680026156	0.0986087241107
a31	0.0520372606207	0.270615151556	0.0998763220248	0.0913893222963	0.209623338056	0.239708072052	0.0367505616369
a36	0.0510858535402	0.207381690519	0.108805720342	0.0697219547654	0.202238262685	0.345810570684	0.0149559578623
a31	0.127767177847	0.18642328684	0.0420942626473	0.0500871322551	0.131882642562	0.455797653561	0.00594788257077
a39	0.139696541616	0.184294038947	0.0552772370824	0.0371932427517	0.101312762521	0.476347407854	0.00587880695692
a8	0.0596786502053	0.118560044316	0.0970480223608	0.0492212522506	0.0983014491737	0.555628812618	0.0215617589856
a31	0.0262588747351	0.0568773954387	0.0769338167869	0.0609796174169	0.0732289080579	0.494053724206	0.211667654662
a29	0.0158226335784	0.0484901044796	0.0827497515956	0.0613647158056	0.0745246693526	0.454996761402	0.262051384221
a31	0.0101614781928	0.0452172781599	0.0949909948652	0.0542589619352	0.0744893131175	0.459099000467	0.261783007407
a17	0.0088397253976	0.04530594272	0.0987472326217	0.0538222793117	0.0666278793725	0.465020670156	0.261636325136
</S>	0.0094498431988	0.06165512136	0.126869536311	0.0574664026558	0.0794471821862	0.529080070078	0.136031896568
