 	l	ho	sentito	quando	veniva	</S>
a31	7.3511693e-06	0.000149453667	0.02307853835	0.976690825	7.370608505e-05	1.7066315e-07
a46	0.00115601615877	0.0142641860723	0.293825376683	0.690365101667	0.00038908098835	2.50560496667e-07
a41	0.00276768528626	0.0561141940241	0.675229312228	0.265268354489	0.000620166162783	2.73243868889e-07
a31	0.0232558676288	0.163505791341	0.719971404076	0.0904508388297	0.00281158042093	4.52485025963e-06
a24	0.0494037612096	0.22709730378	0.651711914692	0.0652479030099	0.00580014014031	0.00073898161442
a31	0.0454125734032	0.174186037927	0.662512828231	0.08272329767	0.0108522323801	0.0243130290381
a15	0.0358831354677	0.106991674309	0.49575568941	0.25833785589	0.01513644546	0.087895176346
a46	0.0408046818226	0.070012893103	0.232153944803	0.502467155297	0.01356881482	0.140992478782
a31	0.0365337622742	0.0571437310343	0.262733403268	0.403639391766	0.0151143936067	0.224835306261
a0	0.0342715490914	0.0465985686781	0.252420682089	0.402906340589	0.0154072842022	0.24839555542
a41	0.0500747963638	0.0486937245594	0.106333948363	0.574204296863	0.0114518460674	0.209241368473
</S>	0.0595324981819	0.0551372872797	0.0762738991815	0.580747198432	0.0102983690337	0.218010729237
