 	devo	pulire	l	albero	</S>
a39	0.0008997528715	0.922846085	0.0046229588	0.063812434035	0.00781879655116
a31	0.00103299124717	0.729156695	0.1201113878	0.141714304678	0.00798464706039
a35	0.0513392793057	0.607369388333	0.159692146933	0.178768471559	0.00283072803146
a31	0.0713679994352	0.609129976111	0.073488662311	0.24414255052	0.00187080181182
a20	0.0581509861451	0.421055622037	0.0636582431037	0.455536950173	0.00159817231061
a31	0.051149885115	0.408783180679	0.0958437010346	0.439217433391	0.00500578747687
a37	0.0499283547717	0.395165975226	0.140922397012	0.40724108113	0.00674219195896
a1	0.0768983569239	0.193429786742	0.204477662337	0.51806095371	0.00713324611965
a20	0.0737369476413	0.148620168914	0.277856437446	0.488041737903	0.0117446903732
a31	0.0469607907138	0.149223232971	0.242220765815	0.352139112634	0.209456053458
a39	0.0423767864046	0.12417425099	0.215005485272	0.345970124211	0.272473320286
a10	0.0747862534682	0.104237114997	0.275483695091	0.42982752807	0.115665399229
a29	0.0863978194894	0.103307679666	0.284887838364	0.457530929357	0.0678757144097
a46	0.0860789848298	0.0933150065553	0.263367572788	0.450762223119	0.10647618947
a31	0.0775026382766	0.141330122185	0.225696377596	0.31844939104	0.237021479823
a20	0.0935965994255	0.167160277395	0.224505119199	0.299603167013	0.215134821941
a13	0.156878766475	0.141205932465	0.254717069733	0.310628369004	0.13656983598
a20	0.172890375492	0.124467240822	0.218585726578	0.232508496335	0.25154817866
a31	0.123930226497	0.0871645136073	0.130524159859	0.136381299445	0.52199982622
a11	0.153403023499	0.0971189878691	0.131747750953	0.144494423815	0.473235832073
a17	0.230490497833	0.11836076929	0.165094293651	0.167301044605	0.318753420691
a20	0.244202462611	0.140998113097	0.15726377455	0.166288124868	0.291247556897
</S>	0.241939456306	0.172746936548	0.172455177275	0.210288397434	0.202570073449
