 	cosa	fa	Anna	il	sabato	mattina	</S>
a46	0.00063880475	0.036628043717	0.005858365195	0.001683235985	0.38360237315	0.50122071885	0.0703684551979
a31	0.000429708831667	0.039911187239	0.00674668929833	0.012686701895	0.68941667105	0.176878856517	0.073930246066
a6	0.0354636165589	0.0843807717463	0.00376800646611	0.0163322625317	0.721483103683	0.110352086506	0.02822019387
a31	0.0531878341863	0.102546300249	0.013922346622	0.0140440160772	0.724903914561	0.081088140502	0.010307425138
a37	0.191721246729	0.0650768164163	0.0181441145407	0.0142532637924	0.651592138187	0.0548907385007	0.00432166833653
a31	0.301923422243	0.140433772139	0.00759828491357	0.00681885456413	0.494371219396	0.0473051008336	0.00154931444271
a17	0.202014264081	0.151731909046	0.0114105027045	0.00779838205471	0.557457579799	0.0688438049445	0.000743496854237
a31	0.150335384694	0.073200685682	0.0155397529015	0.0114465030182	0.624593809933	0.113500148315	0.0113836982847
a17	0.111729145898	0.0500200395607	0.0327187729672	0.0179407886727	0.662172819978	0.110170164105	0.0152482644282
a31	0.050257783966	0.0364594851869	0.0414377609891	0.0230604548909	0.743761939993	0.091286846035	0.0137357028094
a8	0.0417887789887	0.0515845370623	0.0733591503297	0.0396024026303	0.683195746664	0.0972288986783	0.0132404859698
a31	0.0373307486629	0.0580269630208	0.0843130847766	0.0551485008768	0.591295838888	0.156311462893	0.0175734120233
a28	0.044728685221	0.0724086916736	0.0999930862589	0.0576988802923	0.535607926296	0.170590550964	0.0189721945744
a0	0.0524870507403	0.0909189438912	0.136832608753	0.0775841800974	0.469130038765	0.162923350321	0.0101238620915
a41	0.0299431275801	0.0641412626304	0.099469485251	0.0737020920325	0.553531019588	0.171420176774	0.00779284109717
a39	0.0167713120934	0.0412201405435	0.0590137990837	0.0770425093442	0.539318429863	0.238699938925	0.0279338440991
a31	0.00786983013113	0.0271030458478	0.0326967090279	0.0914330144481	0.351154496621	0.247750422975	0.241992458033
a39	0.00875294424371	0.0362744939493	0.0462758140093	0.0868578961494	0.315967788874	0.215156240992	0.290714818811
a31	0.00817550708124	0.0349062857831	0.0489290430364	0.0857797773831	0.279556116291	0.306807170331	0.23584607907
a18	0.00857119902708	0.0377891117277	0.0549017160455	0.082988204461	0.263088148764	0.335470873444	0.217190726557
a31	0.00861048265903	0.0383858981092	0.0568110398818	0.0868825298203	0.254292856255	0.401034727815	0.153982469052
a18	0.00835905253634	0.0392241815697	0.0579532878273	0.0875040682734	0.249170462085	0.424719695938	0.133069272884
a31	0.00828096390211	0.0396346358566	0.0585713082758	0.0911882360911	0.243364317362	0.463216831979	0.0957437141613
a39	0.00741657235737	0.0316375669522	0.0423480817586	0.0860347120304	0.256357722454	0.49105796066	0.0851473643871
a41	0.0100437452858	0.0642005333174	0.0757249505862	0.141224427343	0.269466494151	0.400112253553	0.039227597129
a8	0.0100872425953	0.0943257761058	0.107826033529	0.203055302448	0.165177171384	0.395240581184	0.0242879217097
a31	0.00746164739843	0.0705165887019	0.080446014843	0.173597594149	0.117056187128	0.451419117061	0.0995028739032
a46	0.00846291966614	0.0592174679006	0.079967555281	0.14093583805	0.153218992376	0.43561858902	0.122578639101
a8	0.00912444822205	0.0615825526335	0.0888351900937	0.203120886017	0.159591934125	0.41469388634	0.063051094167
</S>	0.00577121061103	0.0438871163167	0.0611080225469	0.272825043008	0.0940397320625	0.46009781817	0.0622710470835
