 	sul	muro	vuole	uno	specchio	</S>
a31	0.00528238525	0.076336972415	0.8747074	0.0429110605	0.0007370569445	2.51020835735e-05
a39	0.00635349391667	0.312100837472	0.6284677	0.0494688201667	0.00358379834817	2.53426964045e-05
a35	0.0493609421389	0.519923592491	0.382688193333	0.0409584820556	0.00706002544939	8.7553054015e-06
a31	0.373956750713	0.368711676164	0.222450604111	0.0291222011852	0.00575564058313	3.10904880383e-06
a2	0.755443393571	0.144913729721	0.0830080027037	0.0120904903951	0.00451448152771	2.98480242179e-05
a0	0.826225164524	0.0664082675737	0.0505201315679	0.0229500502984	0.0326340604092	0.00126230494141
a20	0.812459931508	0.0393799495246	0.053552532856	0.0336770227661	0.0553309234697	0.0055996505138
a18	0.746729720503	0.0247053821749	0.0490862776187	0.0402894535887	0.109903785823	0.0292853516713
a31	0.752451073501	0.0142727001583	0.0315816898062	0.0343809901296	0.115652768441	0.0516607405571
a0	0.593169017834	0.0307456854861	0.0356818972021	0.105640496977	0.186005872647	0.0487570261857
a31	0.296235402611	0.0365324594954	0.0381949900674	0.132033036659	0.286388244216	0.210615888062
a46	0.171171945204	0.0350988608318	0.0295617743558	0.143232436553	0.356704281405	0.264230712687
a33	0.0653971039347	0.0418039356106	0.0294401754519	0.203132768851	0.544871810468	0.115354221562
a8	0.0295583011782	0.0245042338702	0.017365737484	0.144582451617	0.717135570156	0.0668537121873
a31	0.0350931680594	0.0117616977901	0.0104710041613	0.0681811208723	0.592881170052	0.281611855062
</S>	0.0461417075297	0.00710582864505	0.00834683208065	0.0383844929361	0.391056730026	0.508964447531
