 	se	vieni	a	casa	ogni	sabato	</S>
a23	0.2932088812	0.064522188	0.503090826	0.0121141770435	0.11822234123	0.004762511166	0.00407910500909
a31	0.309880373733	0.103035072667	0.252741606	0.153503045681	0.16686354041	0.00567566235533	0.0083007106697
a11	0.131074177911	0.273012837556	0.282109282	0.195040167327	0.106641324803	0.00512782308511	0.0069943065339
a21	0.161905299304	0.327287775852	0.226138142	0.0718773495423	0.146857962934	0.0635960753617	0.0023373140225
a31	0.425528133101	0.183229588617	0.095246561	0.0285619133141	0.174338585645	0.0923152794539	0.0007799218532
a20	0.555383804367	0.104356125206	0.045026256	0.016163728238	0.228072939882	0.050703402818	0.000293793129567
a31	0.342680975122	0.044998531502	0.0401669173333	0.022758363746	0.455763013294	0.090643039606	0.00298924357652
a10	0.128251995374	0.017263161434	0.0359069914444	0.0481111402487	0.663427487765	0.101398101869	0.00564116285884
a31	0.0521930751247	0.00903192954467	0.0249817888148	0.13617606675	0.609931679255	0.125326995956	0.0423584439529
a21	0.0936978450416	0.0374667787482	0.0925755742716	0.275001715583	0.318027175418	0.129891465319	0.053339388351
a11	0.183526785014	0.0811238562494	0.212616411424	0.324098855194	0.122784619806	0.0556223784397	0.020227048917
a3	0.169808900005	0.0802697987498	0.342679757141	0.269924521731	0.052111629602	0.0728272994799	0.0123780880723
a33	0.102979973668	0.0509934005833	0.34310368238	0.264887860577	0.029034188534	0.18227078316	0.0267301270241
</S>	0.077336294834	0.0364316517916	0.26732132119	0.292048780289	0.023598846267	0.26156720158	0.0416959260121
