 	lo	sentii	che	viene	</S>
a43	0.0190008950431	0.9516965	0.0071330553	0.00652514125	0.0156444550166
a17	0.0190066120477	0.943257566667	0.0133625217667	0.00870771861667	0.0156655827589
a11	0.00634138785612	0.971538522222	0.0117682853889	0.00510877070889	0.00524300921711
a31	0.00211403837522	0.984775474074	0.00963127926297	0.00173150615363	0.00174769530444
a46	0.00106040104136	0.985886791358	0.011347804921	0.00112216689854	0.000582817760835
a6	0.000798145973787	0.990395063786	0.007659836607	0.000952369267513	0.000194590356865
a31	0.0032273779846	0.991695237929	0.004608820169	0.000374177041171	9.44027474417e-05
a15	0.308031402328	0.684461695976	0.005447259323	0.00132583759772	0.000733800712481
a20	0.479974707443	0.371460798659	0.028609359541	0.0882162398992	0.0317388675375
a31	0.367959282481	0.331531232886	0.0401586911803	0.128679894633	0.131670892512
a17	0.341532880827	0.215193222629	0.0749170950601	0.228627626211	0.139729204171
a31	0.262169033609	0.16341622921	0.09060117502	0.317388015404	0.166425564724
a13	0.205579971203	0.13840673307	0.107976191673	0.374607831801	0.173429287241
a39	0.147638707068	0.0746559410233	0.119322565558	0.5228326406	0.135550164747
a46	0.100038292356	0.0696809336744	0.0728926435193	0.623987956867	0.133400199582
a31	0.0785899491187	0.0528133162248	0.0421780502731	0.474788148956	0.351630551194
a18	0.0721866300396	0.0296129264083	0.042367734191	0.435667979652	0.420164741731
</S>	0.0757702980198	0.0241627422041	0.0626719745955	0.612400939826	0.224994057866
