 	hai	già	mangiato	</S>
a31	0.000906983865	0.342244481	0.65683006	1.8516282225e-05
a37	0.040649741155	0.170668521	0.788661636667	2.01034234083e-05
a31	0.0534181257017	0.116344913333	0.830228628889	8.3364325561e-06
a46	0.0737304938839	0.206216377444	0.720045616296	7.52098660537e-06
a31	0.0857150342946	0.267994605815	0.646282178765	8.16917310179e-06
a39	0.126433481098	0.281189238605	0.592325776255	5.15057632673e-05
a20	0.219587853699	0.386952412868	0.392764498752	0.000695257961089
a31	0.1772054319	0.286276264289	0.295534299584	0.24098402392
a46	0.203182247967	0.219527664763	0.253247086528	0.324042995307
a31	0.223820589322	0.185253774254	0.202348035509	0.388577585769
a18	0.232702513107	0.160270577418	0.188184308503	0.418842591923
a24	0.355640714369	0.214061095806	0.253536689501	0.176761500641
a46	0.458759608123	0.198098458602	0.2465758965	0.0965660428803
</S>	0.513058934061	0.187568074301	0.23182296825	0.0675500254401
