 	dovevo	comprare	pane	ogni	giorno	</S>
a8	0.00703890985	0.0026974333	0.510731075	0.0075496903	0.0704464375	0.401536465689
a31	0.00311440244	0.00283106063333	0.211907068333	0.151662146767	0.150038695833	0.480446631896
a24	0.17515368707	0.0187782467444	0.143006516111	0.206139398922	0.190055145278	0.266866995299
a37	0.235906229357	0.0244719637481	0.100923257037	0.360194139641	0.160822811759	0.117681566
a14	0.0973769957857	0.0091709925827	0.056406200679	0.494342313214	0.302480427253	0.04022304595
a29	0.334316597595	0.00439925682757	0.0330484384597	0.290760337738	0.323895571418	0.0135797934867
a0	0.621973012532	0.00459873440919	0.0141387707199	0.205745525913	0.145574212806	0.0079697259489
a29	0.689054080844	0.00533904936973	0.0071776469733	0.180685985304	0.101318815602	0.0164244023163
a20	0.627567470281	0.00936123635658	0.00980595505777	0.186426258435	0.145956639867	0.0208824567721
a31	0.568458623427	0.0158870131189	0.0118460393526	0.169280672145	0.173343551956	0.0611841222574
a24	0.447593374476	0.0825857150396	0.0642715817842	0.110371506715	0.221142372652	0.0740354450858
a46	0.204691684825	0.138655505013	0.133230443928	0.127046002238	0.364818340884	0.0315580210286
a31	0.102919044942	0.092034072671	0.099359111976	0.115136166079	0.325975256961	0.26457635201
a0	0.0750500349807	0.0901311552237	0.099709637992	0.082429660693	0.309698145654	0.34298137167
a20	0.0495603419936	0.108691685075	0.117086019331	0.0677759668977	0.498743165218	0.158142831557
a31	0.0412525776645	0.0871204716917	0.061052221777	0.0690297576326	0.460593221739	0.280951743852
a46	0.0481398812215	0.121847010564	0.0983359225923	0.0692953178775	0.377866507246	0.284515355617
</S>	0.0413703286108	0.160462630282	0.161161011296	0.0587945589387	0.431097753623	0.147113719308
