 	lo	posso	finire	di	scrivere	</S>
a20	0.56834706	0.00050004787	0.0415242965083	0.058487531856	0.03021084878	0.300930248181
a31	0.235901082067	0.000652549013333	0.0461918498361	0.230946358619	0.0342183359267	0.452089819394
a39	0.332601272756	0.0180778242944	0.0202946052454	0.24964368359	0.0765071036422	0.302875529265
a24	0.695319970919	0.0239065521648	0.0071324444018	0.08371380958	0.0878852905474	0.102041992245
a18	0.87483770364	0.0084415312216	0.0028375667406	0.02873899986	0.0510516385158	0.034092570166
a24	0.71022957788	0.0033168799972	0.00437025516687	0.0164099499533	0.253289031839	0.0123842930163
a31	0.646034002627	0.0017434806224	0.00624389628896	0.0143660083178	0.324131720613	0.00748091123877
a20	0.572862154209	0.0485765796741	0.040525570663	0.0860875567726	0.233476816871	0.0184713414129
a31	0.255460949736	0.082363047558	0.0693664378877	0.122267861258	0.417363205624	0.0531784678043
a1	0.106025656245	0.214587630186	0.149237793629	0.0938888677527	0.383534206208	0.0527257881348
a31	0.0470956232817	0.250660720062	0.175290429876	0.0927491475842	0.298901246403	0.135302804912
</S>	0.0239936764409	0.141224210031	0.115436362938	0.0811562537921	0.396360033201	0.241829452456
