 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
a31	0.00449267055	0.24738404515	0.30214125	1.593356075e-06	0.0213218597	0.0440251025	0.098330569	0.000565650523	0.07942731474	0.115307155	0.019852211	0.06710451905	4.59903776994e-05
a39	0.00915766918333	0.0927356414833	0.255415834333	0.000729456497692	0.0201718985667	0.0409303378333	0.0691216403333	0.000398982356333	0.110773068247	0.313787848333	0.0166049646667	0.0701249395167	4.76622962331e-05
a31	0.00907774349444	0.0433453811611	0.128103519111	0.000971495496731	0.0080098700889	0.0194432750111	0.0476705917678	0.000321777437678	0.0692767844157	0.366336908111	0.0289349508889	0.278490099672	1.75759349924e-05
a18	0.0555551685981	0.0224011815537	0.096611332037	0.0113611229297	0.00361509716297	0.0206645550704	0.0571113609126	0.00532400229813	0.0947315298052	0.240123218037	0.0411487452963	0.351346764557	5.90774033213e-06
a37	0.113455829533	0.0170380580179	0.0734388563457	0.0281380633099	0.00345781928766	0.0276029226901	0.0759637849709	0.0253227784327	0.213560919935	0.249118096012	0.0394071167654	0.133476615519	1.91503451974e-05
a11	0.106380826511	0.0232111423393	0.0807310921152	0.0340095211033	0.00833808542922	0.0294859405634	0.055340598657	0.0380353338109	0.235294989978	0.189470005337	0.112318922255	0.087266691173	0.000116842700732
a18	0.074264746837	0.0262845297798	0.0820985773717	0.0391523453678	0.0164368704764	0.0400171755211	0.0480869275523	0.046071247937	0.220102259993	0.148074938446	0.175254010752	0.0836369170577	0.000519422500244
a31	0.039372662179	0.0144375205599	0.224612149124	0.0297141706459	0.0147751670255	0.0370528121737	0.0542622881841	0.0412962903123	0.253882423331	0.0980635271487	0.114660966251	0.0614874803526	0.0163825307667
a18	0.024581907293	0.0245773061533	0.251076337708	0.026913704072	0.00945086487517	0.0246716167246	0.0486296873947	0.0241728237708	0.201583277777	0.0878052800496	0.100526251417	0.154584561451	0.0214263557156
a46	0.036612941431	0.0635708587178	0.093848806236	0.056273298024	0.0127281892917	0.0205533229082	0.0317731317982	0.0219943605903	0.118069979259	0.12438311335	0.129281297139	0.28315971715	0.0077509467652
