 	tutto	il	cibo	vuole	girato	</S>
a31	0.04783822785	0.081377247	0.37028817	0.170255192	0.330087225	0.00015392212455
a8	0.0307852085167	0.165267077	0.284031153333	0.193235880667	0.326522928333	0.000157760587183
a31	0.0237485938056	0.188451939033	0.165972041111	0.090671857089	0.531098836111	5.6722127551e-05
a29	0.230727139902	0.126534969711	0.074332869037	0.0340525627963	0.53433279537	1.9635406507e-05
a20	0.386613156634	0.17884898657	0.0709586850123	0.0175568874988	0.34598763179	3.46213733357e-05
a39	0.471058562211	0.158700925523	0.0719191360041	0.0110688698329	0.287167160597	8.53534644452e-05
a31	0.73666493407	0.078954910041	0.0383019034347	0.0053004356943	0.140546437866	0.000231459498148
a0	0.644140098023	0.0587037248803	0.0682119082449	0.0172076349814	0.211434696955	0.000301983756049
a31	0.322139404341	0.0537954556268	0.092911083415	0.0308915866605	0.469798058985	0.0304643857187
a24	0.159347296447	0.0581449075423	0.093651881805	0.0473233042202	0.600891862995	0.0406407155396
a36	0.0881165654823	0.126818340847	0.168245410602	0.104844883407	0.498074300998	0.0139005065932
a11	0.0574935151608	0.128092215616	0.187503423534	0.114953744469	0.505817626999	0.0061394728444
a17	0.0386446180536	0.0683069302053	0.130522272511	0.0701188701563	0.684146922333	0.0082603758148
a31	0.0481541623512	0.0344550854018	0.075465328837	0.0547132053854	0.655286774111	0.131925437272
a6	0.0494687627837	0.0468575674673	0.076268976279	0.0817937184618	0.574543474704	0.171067487091
a31	0.0250056381612	0.0516852351558	0.0839033234263	0.115859312821	0.497569868235	0.225976620364
a24	0.0209899866204	0.0691652143853	0.0971934991421	0.131496707607	0.438197216078	0.242957390455
a6	0.0196211495401	0.0930697247951	0.144883446381	0.283316205869	0.359909918693	0.0991995571517
a31	0.0130274758467	0.0579586449317	0.119291312127	0.37323843529	0.257342139564	0.179141972384
a46	0.0204048426156	0.0959844283106	0.126128467376	0.288017305097	0.278963339855	0.190501593895
a39	0.0205104587052	0.12388750677	0.174391869125	0.372726361699	0.224913238285	0.0835705487317
a31	0.0104588246351	0.06508289959	0.130224277708	0.4151198139	0.138949684428	0.240164530577
a41	0.013454575445	0.0957995998633	0.131437037236	0.3038332113	0.179734154809	0.275741457359
a8	0.0138504811483	0.116583719954	0.168641119079	0.405884830433	0.176271681603	0.118768182953
</S>	0.00868373457415	0.078610449977	0.15721598454	0.543971285216	0.114841225801	0.0966773364765
