 	quella	famiglia	non	ha	da	mangiare	</S>
a20	0.5000189154	3.78399885e-06	0.39521940235	0.001646919345	0.03144123615	0.068797709585	0.00287208050477
a31	0.167272908933	3.66022528333e-06	0.595178554117	0.0136407598817	0.0661763103833	0.113510066528	0.0442177538349
a37	0.0701317421777	0.000635164542761	0.454543931372	0.0840563116272	0.0730213677944	0.260547772176	0.057063711645
a31	0.0426656080592	0.00085962246092	0.427526053791	0.146389780542	0.0526964835981	0.303353217392	0.0265092315817
a13	0.0621134776864	0.0365604080336	0.392594732597	0.167625520181	0.0778482511994	0.247876249131	0.0153813481439
a31	0.0756047285621	0.0552621893445	0.208125562199	0.187800386727	0.1138008384	0.353674366377	0.00573191679797
a43	0.0983917121874	0.0692068547815	0.137270090733	0.134023673242	0.113686747467	0.444249755459	0.00317115913266
a31	0.102267309062	0.0721547909272	0.0984487102443	0.0599460007473	0.104099789156	0.54745665182	0.0156267427776
a20	0.055761027354	0.0901740929757	0.104672596748	0.0327159972491	0.128927003052	0.56669287394	0.0210563680259
a31	0.0359134167847	0.102720304325	0.139623908916	0.0176127343164	0.146937469017	0.462016101313	0.0951760197753
a11	0.0289773489282	0.121939734775	0.149539987972	0.0113413256721	0.159281267672	0.407347087104	0.121573230592
a31	0.0363083353094	0.170190284925	0.171674300991	0.00960763722403	0.172414565891	0.340600065701	0.099204810864
a30	0.0429586611031	0.215262848308	0.17162237833	0.00736141757468	0.17675594863	0.290961745234	0.0950769909547
a31	0.0625192490344	0.317362492769	0.147829240777	0.00665632735823	0.171665682877	0.235709246745	0.0582577023182
a42	0.128713083011	0.36542709759	0.175321973592	0.00616408555274	0.124023547626	0.132216484915	0.0681336621061
a20	0.144634344337	0.37708146253	0.154211947864	0.00505000815091	0.122503219209	0.137466412638	0.0590525890354
a31	0.121428788112	0.398664044177	0.144562865955	0.00509407478364	0.131095221403	0.152137777546	0.0470172413451
a20	0.118410564371	0.347739931392	0.146238225318	0.00605497479455	0.120504072134	0.209517489182	0.0515347487817
</S>	0.103629849686	0.291004340696	0.124843342659	0.00629942539728	0.125342996067	0.299512569591	0.0493674868909
