 	che	sapeva	che	non	può	fare	il	bagno	</S>
a31	0.1228717935	0.0010793009705	0.376998095	0.0479863425	0.142944424535	0.201031743	0.10704788345	1.8847402982e-05	2.1594015675e-05
a20	0.140266581167	0.00351513659017	0.531835675	0.0385461525	0.048285949435	0.199946856333	0.0375552309167	2.3642627994e-05	2.4773363225e-05
a28	0.334439127056	0.0133707455301	0.408108558333	0.0290236722333	0.029702102045	0.170957102978	0.0143743352389	1.2859282798e-05	1.1495953946e-05
a31	0.640290192352	0.0396892108434	0.219602139444	0.0105888745444	0.0238090822817	0.0607951558593	0.0052125992563	8.560846066e-06	4.18540471967e-06
a39	0.541001267451	0.298552323614	0.110495365481	0.0076589619148	0.0133063876939	0.0243395029531	0.00461356412877	2.91925886887e-05	3.42626543989e-06
a24	0.246019180817	0.587659874538	0.054970772827	0.0168210553049	0.018918501898	0.058150064651	0.0167338447096	0.00066233278623	6.43530188133e-05
a31	0.110484585272	0.527777768179	0.0604246362757	0.049316233435	0.0197392976327	0.136227838217	0.0261832182365	0.0204012825287	0.0494450809963
a17	0.0950081817573	0.382318172726	0.0737704854252	0.0623475028117	0.0477090162109	0.165807512739	0.0607328670788	0.0441526838429	0.0681535465321
a31	0.0814443529191	0.239334548575	0.0716314418084	0.0603782556039	0.072104233737	0.177316924246	0.0754267590263	0.117904639614	0.104458865044
a39	0.086065389973	0.146687547192	0.0730484706028	0.0610034522013	0.0953666629123	0.163638111415	0.0902356330088	0.162310094871	0.121644644015
a41	0.125181723324	0.116671512397	0.0827476735343	0.0531944887338	0.172047964304	0.125600980472	0.14872186767	0.12077225329	0.0550615123383
a31	0.087971672108	0.052626461799	0.0813776758448	0.0542320792446	0.165327368101	0.113023624824	0.121169698557	0.169274127763	0.154997272779
a33	0.0768952483693	0.0433464282663	0.0723589266149	0.0531708137482	0.1307952827	0.108037229608	0.0984649188523	0.220835892588	0.19609523426
a31	0.0724897734564	0.0375258235221	0.0633535848716	0.0437423482494	0.126910937567	0.0828266032027	0.0888364466174	0.285278557529	0.199035878087
</S>	0.0391880627282	0.0203299329111	0.0516012414358	0.0344690496247	0.105620513784	0.0563424866013	0.0513033588087	0.363479528764	0.277665764044
