 	il	muro	vuole	uno	specchio	</S>
a46	0.1169302	0.0014430464	0.4310004325	0.134564696	0.00334567865535	0.312715955718
a31	0.069732547	0.00387916613333	0.373004375833	0.208919892	0.00339321276178	0.341070810239
a24	0.277035369333	0.0528492893778	0.350761521611	0.157543555333	0.0171264406973	0.144683841246
a37	0.552391276444	0.146065729793	0.15046287487	0.0713715494443	0.0285876742324	0.0511208788287
a18	0.569587745481	0.138567956931	0.102386107623	0.0651559761481	0.106369711411	0.0179324991229
a20	0.63942721516	0.0623791146437	0.070075950541	0.0705186640494	0.14815762547	0.0094414389743
a41	0.637377338387	0.0325491275479	0.0530984855137	0.0877162500165	0.119253810157	0.0700049983248
a31	0.594534946129	0.0241169201826	0.0468300718379	0.112073923339	0.129623826719	0.0928203651083
a11	0.435360202043	0.0414795383942	0.0549768952793	0.202921774446	0.200357205573	0.0649044340361
a31	0.156621816014	0.0542326081314	0.0528927827598	0.255427164815	0.306389718524	0.174435934679
</S>	0.086432351007	0.0487367450657	0.0375723778799	0.212532952408	0.341072209262	0.273653382339
