 	vuole	vuole	mangiato	caldo	</S>
a37	0.4030070735	0.17663467	0.308742174	0.009150717412	0.102465445113
a31	0.158873492833	0.119576583333	0.605088771333	0.00985808867067	0.106603106038
a41	0.145028236944	0.223066964444	0.588230637111	0.00400213116022	0.0396720318372
a31	0.195487315648	0.444656294815	0.34528749237	0.00134488455341	0.0132240134156
a11	0.407721021883	0.379228698272	0.20728903079	0.00134340608114	0.00441786072322
a20	0.515305020628	0.188466687424	0.18563073693	0.083607049827	0.0269905245137
a31	0.282093252543	0.122164163808	0.20680396231	0.268441059942	0.120497573505
a18	0.107886474514	0.0689085186027	0.143536238437	0.292483146647	0.387185617835
a31	0.040880733338	0.0314047435342	0.078949211479	0.158582990549	0.690182349278
a20	0.0312204932793	0.0286810438447	0.0671978948263	0.291760985183	0.581139616426
a21	0.0502484940931	0.0515395239482	0.0861658282754	0.445127508394	0.366918638809
</S>	0.0617254140465	0.0680484869741	0.0928294791377	0.410607274197	0.366789319404
