 	che	consuma	poco	benzina	</S>
a31	0.0067601565	0.49003668	0.5031894185	1.34334259011e-05	2.7237546078e-07
a41	0.0382265111667	0.480248235	0.4815039985	2.08989246337e-05	2.96746578593e-07
a31	0.0733163670556	0.27750417	0.649164632833	1.46704197279e-05	1.30948037864e-07
a28	0.296557865685	0.208386655667	0.494986604278	6.86824907593e-05	2.01679039288e-07
a24	0.512904021895	0.0807064715557	0.385644718093	0.0201814448503	0.00056337839002
a31	0.376713643965	0.0775083645186	0.333281912698	0.17238744495	0.0401086468633
a11	0.176313542655	0.0849483438395	0.320030874233	0.34413018165	0.0745770222878
a31	0.0730879303517	0.0557250169465	0.253315955744	0.41667000055	0.201201067429
a46	0.0309729132506	0.0445713056488	0.183299102915	0.481291683517	0.259864987476
a31	0.0162381810835	0.0416881848829	0.156463210638	0.595554221172	0.190056180825
</S>	0.00899633804175	0.0348772919414	0.085258609819	0.678146385586	0.192721340412
