 	quando	Giovanni	è	arrivato	è	arrivato	alla	casa	o	a	casa	ancora	e	cucina	</S>
a39	0.00864615172647	0.379107050945	2.5013226745e-05	7.4723151e-05	1.1614457735e-05	2.1497113e-05	0.017836182633	0.00667851343	0.5067863345	0.023199206835	0.02617805325	0.00195868406805	0.0203580828574	0.000186550690627	0.0089322395003
a31	0.00902253334216	0.382655292982	4.3279059915e-05	5.4622432e-05	1.76224339117e-05	1.83923278333e-05	0.018459546211	0.00917325781	0.175264183333	0.0452600646117	0.0460530554167	0.00347120552268	0.298901239952	0.000853315163542	0.0107523345001
a8	0.0586366872141	0.177153763661	0.00716579713764	0.035941955425	0.00469797257664	0.0282721512848	0.011582128737	0.01073242827	0.189033189944	0.0412471562039	0.0431331161389	0.00719849617423	0.378787471984	0.00101251983118	0.0054051744306
a31	0.0798794084047	0.16035836122	0.0119869457125	0.048141368475	0.00684309062555	0.0377263682849	0.022616834579	0.0325232457567	0.199012214981	0.095796390068	0.051663050713	0.00874069999141	0.240270565995	0.00099204288706	0.00344943790743
a20	0.0433192054682	0.114530680407	0.0202669485708	0.054875142825	0.0217302589752	0.0508784419516	0.044791513193	0.0706461885856	0.13305775666	0.145877913356	0.0749638789043	0.0256749125971	0.195663538332	0.000926989108353	0.00279666546507
a31	0.173553421823	0.089839273469	0.0208140705569	0.0570441332917	0.0261709249684	0.0552695001505	0.038290209151	0.0597305521785	0.106427522753	0.0926358497853	0.0702488296348	0.0337349043657	0.161680392444	0.00650527718212	0.00805517281761
a13	0.206349316208	0.079372887823	0.0108990885523	0.0402449167806	0.0154656366328	0.0653002682168	0.020973156137	0.0779200333762	0.102666804784	0.0997902119284	0.0888220165449	0.0248861599552	0.149130523315	0.00837047755371	0.0098085360531
a18	0.072992090336	0.032106579941	0.0095831560841	0.0464546495935	0.0155098768776	0.105768129406	0.021437560379	0.151622861125	0.158578921595	0.161254523976	0.129337615515	0.0307892339851	0.0577732022717	0.00337514534424	0.0034164290316
a31	0.0315739574453	0.016653315647	0.00575555478137	0.0292650821978	0.0097859695592	0.073916067602	0.0185236871263	0.166108673708	0.123586780532	0.229758067992	0.196795418505	0.0389467503284	0.0469871977572	0.00242806591475	0.0099153515772
a20	0.0198372861484	0.0131203372157	0.0163261537805	0.0215699383993	0.0132637614531	0.0500188536673	0.0173291933754	0.145114887903	0.141237040177	0.230076382664	0.196568016168	0.0471347441095	0.0743697542524	0.00197004623825	0.0120635790791
