 	qui	dentro	deve	mettere	un	tappeto	</S>
a20	0.1495448524	0.5041433735	0.000218503327	0.000595745535872	0.0158153614078	0.0125332478854	0.317148925267
a31	0.1505890763	0.170883409627	0.000218835377	0.000671842191957	0.344355443803	0.0156067576285	0.317674650322
a4	0.0660515832667	0.059515123669	0.00217412439367	0.00140658704399	0.443528380754	0.320793068209	0.106531118834
a46	0.198446663422	0.023458691323	0.00339516243122	0.00437772128133	0.237296239738	0.49736674607	0.0356587425593
a31	0.257406301141	0.009654617241	0.00212099257707	0.00511310809378	0.453344846579	0.260340822023	0.0120192982844
a28	0.14898923038	0.00617799711367	0.00804663955902	0.0153549803646	0.540113792193	0.277160210674	0.00415717258147
a27	0.110049986793	0.00866202137122	0.0131259760197	0.0275299351215	0.556015220731	0.282607013558	0.00200985587049
a31	0.0652054795977	0.0111896571237	0.00875655770657	0.0198232997738	0.73320598691	0.159913724519	0.00190531355683
a49	0.0333239345326	0.0592275903746	0.0148052154355	0.0199340956579	0.752234362303	0.11797416484	0.00250069211894
a23	0.0829664621775	0.0941471701249	0.0809955418118	0.0835203885526	0.566961697434	0.0810006116133	0.0104081625396
a31	0.0960352163925	0.159829953375	0.101093165937	0.100803603851	0.444236009145	0.0698270652044	0.0281749925132
a29	0.139962694464	0.182230074458	0.157415103979	0.12154806895	0.327943127382	0.0441874944015	0.0267134781711
a17	0.233750928155	0.0985054168193	0.263437841326	0.21093120965	0.144829380127	0.0257588211338	0.0227864717237
a20	0.213250579385	0.0760438942731	0.257128230442	0.23496488655	0.0913281500423	0.0959378287113	0.0313464462412
a17	0.157486033128	0.070015714091	0.217927263481	0.232639162183	0.0946571333474	0.134890274904	0.0923844037471
a31	0.106054724376	0.184595407364	0.148866064494	0.168243950061	0.137816341116	0.0890668403013	0.165356667916
a20	0.122649594792	0.242371729121	0.170377538165	0.15493433602	0.118858808705	0.0676136567671	0.123194302305
a31	0.122944678931	0.144902229707	0.178077567388	0.158356509673	0.117143861235	0.0625980822557	0.215977027102
a3	0.141168193644	0.093369127569	0.201954720463	0.156163607558	0.106279832745	0.0568790757519	0.244185428134
a31	0.155139419881	0.0732296268563	0.220949084821	0.170598055853	0.0995859265817	0.0561886502506	0.224309261811
a8	0.16026591196	0.0657759369521	0.226947509607	0.172301755284	0.0963909518606	0.0608261434169	0.217491826604
</S>	0.21355019098	0.0564092354761	0.300547939804	0.209489012642	0.0529717554303	0.0557655617084	0.111266322302
