 	lo	sentii	che	arrivò	</S>
a11	0.000231991311134	0.578412515	0.1482038842	0.25425334587	0.0188982880212
a31	0.000235286021378	0.316355445	0.171303468067	0.474499448623	0.0376063656737
a28	0.000122534391459	0.493080878333	0.0850193603557	0.390481822874	0.0312953971912
a37	0.00016658796382	0.788005506111	0.0550545644519	0.146239808458	0.0105335544837
a20	0.00015420147694	0.90223441537	0.041076603284	0.0529737034193	0.00356109976637
a31	0.000368898701313	0.963813685123	0.0164757226613	0.0181242716831	0.00121743582059
a1	0.152385143	0.810650258374	0.0140792833204	0.015369248671	0.0075160940202
a0	0.263919984333	0.517815902791	0.0179991831068	0.057913083557	0.142351868007
a17	0.236803314778	0.332548944264	0.0338827823689	0.192513057852	0.204251904002
a31	0.372655138259	0.205147910088	0.0355160527896	0.215614332617	0.171066576001
a0	0.432869302753	0.114409808696	0.0576820842632	0.254358744206	0.140680109334
a46	0.313069837584	0.0846987928987	0.0819950764211	0.444218178069	0.076018145778
a31	0.316292719195	0.0935859676329	0.0553915851404	0.378729621356	0.156000067259
a18	0.284320473065	0.0880101435443	0.0510098797135	0.406842102452	0.169817378086
a31	0.134483612022	0.0502903978481	0.0448876995712	0.413602837484	0.356735448362
a39	0.0724185750073	0.0303241382827	0.0445667445237	0.439769062495	0.412921454454
a31	0.0458755046691	0.0237637494276	0.0444899395079	0.455321230832	0.430549556485
a46	0.0419842825564	0.0216552994759	0.0539031995026	0.446542720277	0.435914507662
</S>	0.0599574782782	0.022570234238	0.0806459847513	0.611458560138	0.225367787081
