 	non	aveva	dove	aveva	per	stare	</S>
a7	0.384831355	0.0208967913	0.139034865	0.030344510985	0.414928115	0.009475099196	0.000489235499737
a31	0.157335926	0.0321082517667	0.106595955	0.0660010793283	0.622866385	0.0127634630653	0.00232890673325
a29	0.133520403	0.171720961922	0.119051176667	0.0618409424428	0.45687895	0.0543690986884	0.00261842482852
a19	0.264896117667	0.365331743974	0.0820669352223	0.0438877654809	0.1756752815	0.0672659963628	0.000876181660307
a46	0.284839552556	0.283802797658	0.0494020477408	0.14356021516	0.176156813667	0.0421331529209	0.0201054543535
a31	0.200260940852	0.112357515553	0.0454281405803	0.17091144072	0.369097747889	0.0393524189736	0.0625917981178
a38	0.131723973617	0.0720635351843	0.13141062686	0.12401768924	0.432602309296	0.0440945886579	0.0640872603726
a31	0.066930068539	0.0513147770614	0.20116023562	0.122871226413	0.419611739765	0.0546131605526	0.0834987544575
a20	0.0508017901797	0.0621727610205	0.23457965854	0.136761688804	0.385281303255	0.0463248871842	0.0840778411525
a31	0.0438023170599	0.0679014656735	0.298095742847	0.173427819601	0.335727714418	0.0380295600614	0.0430153033842
a0	0.0513547393533	0.0817010505578	0.307156030949	0.1835173032	0.311393081473	0.0359515300205	0.0289262184614
a31	0.0530108864511	0.0872576568526	0.32458764365	0.194864237733	0.297169650491	0.0289554170068	0.0141544611538
a46	0.0701403154837	0.0922373489509	0.310740541217	0.192155499244	0.28228874683	0.0430150440023	0.00942246971793
a18	0.0859316134946	0.114846256317	0.309197520406	0.200449746415	0.23502155561	0.0486661146674	0.00588716707264
</S>	0.0679418592473	0.104386998158	0.341380390203	0.216053573208	0.231432612805	0.0333085353337	0.00549598178632
