 	non	aveva	dove	a	stare	</S>
a31	0.066270313	0.0358059005	0.54670657	0.347352401	0.00386394819	9.02354225e-07
a8	0.053723803	0.170433300167	0.415968046667	0.351911713	0.00796227973	8.82480781667e-07
a31	0.057054649	0.217971816722	0.517580248889	0.199214937	0.00817802547667	3.81439037889e-07
a28	0.115043184333	0.306496655574	0.435094778296	0.133747035333	0.00961826039222	1.46368069963e-07
a37	0.353918288111	0.386445955191	0.194953158099	0.0474715325443	0.0172108757974	2.42704509988e-07
a31	0.599905696037	0.24673717173	0.105915368033	0.0265829496148	0.0208447729325	1.40800953367e-05
a18	0.573023298679	0.185952347243	0.114934578011	0.0372939442049	0.0887415463108	5.43018537789e-05
a0	0.34515752956	0.154704052414	0.21616960267	0.0841797114016	0.199401352104	0.000387741264593
a23	0.16555833252	0.103403517471	0.33494302089	0.147014513801	0.236695514035	0.0123850718215
a8	0.0909321511733	0.0644705114903	0.38464774363	0.208802501267	0.202818508012	0.0483285879405
a31	0.0511967433911	0.0388748034968	0.287810384543	0.193227697089	0.146941514337	0.281948869313
a20	0.0477334884637	0.0313616238323	0.243401514848	0.221400502363	0.105236968112	0.350865899771
a31	0.0434629559879	0.0260491293774	0.203609728616	0.213607725788	0.0665397850373	0.44673069659
a20	0.0398472831626	0.0237374748925	0.186117683205	0.222683226929	0.0453747190124	0.482239628863
a24	0.0448132387209	0.0235109818975	0.259152044402	0.38447387231	0.0458345016708	0.242215342954
a8	0.0368050405736	0.0196790175658	0.250415938134	0.468586877437	0.0430985645569	0.181414527651
a31	0.0282830593579	0.0179962481886	0.168069207878	0.336295754146	0.0338323691856	0.415523335884
</S>	0.016403573429	0.0113456340943	0.090791661689	0.185310069573	0.0249343530928	0.671214692942
