 	vengono	vestiti	dai	genitori	</S>
a31	0.00040286112	0.0009141614375	0.98431935	0.014354419	9.19005423638e-06
a46	0.0854331916867	0.0367532065458	0.858311833333	0.0194921623333	9.59841177879e-06
a18	0.238945830562	0.0841463421819	0.655543247778	0.0213482077778	1.63793542929e-05
a31	0.205225513204	0.0645581657273	0.713586682593	0.0166110469259	1.8568238131e-05
a11	0.135771877418	0.269292666909	0.579734231864	0.0151901813086	1.0983460077e-05
a31	0.113645924373	0.350464762303	0.488836381621	0.0396655997695	0.00738730215936
a39	0.124112446691	0.307791994101	0.462876622874	0.0952604865898	0.00995844264312
a31	0.128444395297	0.3709215247	0.186718065625	0.151812978863	0.162103045471
a35	0.118025268166	0.3759734249	0.109930782208	0.182758939621	0.21331163039
a31	0.116551743389	0.3964854983	0.0825541220693	0.206784579874	0.197624095363
a18	0.107179578463	0.4036771461	0.0810013006898	0.215346589958	0.192795397321
a0	0.143300709488	0.466372962033	0.112420133563	0.209405743319	0.0685004746403
a31	0.105246933163	0.417757954011	0.104913824521	0.20863541444	0.163445901547
a37	0.120836511054	0.355480558004	0.116692821507	0.212723828147	0.194266312749
a20	0.198532173685	0.302498016001	0.192147723836	0.230984912716	0.0758371881497
a31	0.201687244562	0.184208238667	0.181213661279	0.217424480905	0.21546639105
a41	0.209355448187	0.174053809556	0.162067007093	0.199825623635	0.254698139017
a20	0.251230122729	0.177442693185	0.234534802364	0.226218031212	0.110574388339
a31	0.210433095576	0.097468188395	0.201964214121	0.200276378737	0.28985816278
a20	0.209976063192	0.117676456798	0.168926514707	0.176405191246	0.32701577626
a39	0.258219897731	0.139793082266	0.240118301569	0.220415223749	0.14145345742
a46	0.273960219244	0.129898777422	0.252993840523	0.261314337916	0.08183278114
a41	0.271449903081	0.125700325807	0.223343820174	0.299141395972	0.08036451238
</S>	0.25452416654	0.0971288229035	0.213649710087	0.320780537986	0.11391670619
