 	non	ho	cosa	è	da	mangiare	</S>
a31	0.00600719245	0.0135415653	0.25387102	0.0058650244	0.34215413	0.376901045	0.00166006947523
a8	0.0267189448167	0.0663209737667	0.161073303333	0.0040533461	0.255679161333	0.484485071667	0.00166919540608
a31	0.0359135489389	0.0866484012556	0.114721009778	0.0021689202	0.118356328444	0.641623123889	0.00056863778936
a37	0.187274903646	0.181267647085	0.0660825342593	0.00124077826667	0.062700154948	0.501237923963	0.00019605738112
a20	0.292802731215	0.461851675695	0.0429656644198	0.00310685125556	0.023767506316	0.175434148421	7.14660737067e-05
a31	0.415007157072	0.443254248565	0.0199881564066	0.00359196648519	0.011727904472	0.10447829724	0.00195229625957
a17	0.485050385691	0.287417466188	0.0232439870689	0.0271042545617	0.0233961666573	0.151025592413	0.00276212538652
a20	0.27594514023	0.279104315396	0.043503723023	0.0591368848539	0.0449266242191	0.295791787471	0.00159147999551
a31	0.127126083743	0.180600918465	0.042252774341	0.0504946279513	0.051976140073	0.42250536249	0.125044053899
a39	0.0809377299143	0.139097656155	0.0538798381137	0.0857402856504	0.092547838691	0.380919167497	0.1668774892
a35	0.0671597733048	0.142974525385	0.0836562793712	0.173986091883	0.17783056623	0.296057335832	0.0583354704667
a39	0.0428551401016	0.111540649795	0.0803456897904	0.221839690628	0.220113778743	0.300493091944	0.0228119670889
a46	0.0253266237005	0.0827880725983	0.0595472082635	0.253512806876	0.250358039581	0.316620873981	0.0118463409296
a35	0.0135542245668	0.0506907171994	0.0415000860878	0.275996138959	0.27851494986	0.32516994466	0.0145739087765
a31	0.0101797205223	0.0298207840665	0.0258467946959	0.19826437732	0.243196093287	0.246847037553	0.245845170259
</S>	0.0107101757611	0.0217673720333	0.019269513848	0.11930049516	0.212936791643	0.143923787777	0.472091835129
