 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
a48	0.00172276322525	0.0091370715135	0.067679247198	0.300838689916	0.0652209859303	0.0373021855223	0.008959680335	0.0035571664	0.000236373685	0.195887201	0.3092605492	0.000198054542776
a31	0.00288968854175	0.0197772595045	0.288885855733	0.300978473882	0.0901914899768	0.0678594551741	0.035821277445	0.00434087946667	0.000447064541667	0.0675965825233	0.104974510707	0.0162374395376
a0	0.0439454278472	0.0307690098348	0.339034045244	0.100497594194	0.0552381298589	0.0535652209914	0.0584399571483	0.0725373568222	0.0103704842706	0.0736196256978	0.136297281742	0.0256858441792
a37	0.0583865567491	0.0294667799449	0.138844098415	0.0336462253813	0.018958129853	0.0183219321038	0.0408556538494	0.102788778941	0.0157902011902	0.171083435233	0.353857460581	0.0180007393931
a25	0.028406156383	0.0388339699816	0.0722386394717	0.0141797617871	0.0129907223177	0.0083811458746	0.0220557327498	0.0539573739803	0.0100832058301	0.203163288411	0.524126400194	0.011583596631
a31	0.0171572331277	0.101684923327	0.0877690764906	0.085085528929	0.0682394184392	0.0183419156249	0.0797133709166	0.0380762523268	0.00634856451003	0.11865715647	0.374465336498	0.004461211477
a3	0.0299313353759	0.143051294442	0.0897462848302	0.188081662976	0.10070965948	0.0347377662083	0.176449276972	0.0620313391089	0.00383828240334	0.0416046251567	0.128097569766	0.00172090293367
a20	0.068300466792	0.159239801481	0.0696906676101	0.284230807659	0.0587018728267	0.0328332050694	0.166734225657	0.086386522703	0.00402377913445	0.0180767821856	0.0510039707553	0.000777915552557
a24	0.0909060905973	0.165423153827	0.0670921325367	0.403925272553	0.0295723636089	0.0250184566898	0.0926628018857	0.069950629901	0.00445545247815	0.0123308465285	0.0374966299184	0.00116618821752
a18	0.0765377015324	0.134272229609	0.0769196291789	0.505359237518	0.0227476978696	0.0252868865633	0.0653792872952	0.049128022967	0.00375149925938	0.00865291494283	0.0297696601395	0.00219525197251
a31	0.0408232471775	0.0867957215363	0.0997227380596	0.394078959173	0.11982756629	0.0451076958544	0.117059029098	0.0421823173223	0.0134501840865	0.00910175008094	0.0171941145465	0.0146566967575
a28	0.0469939723925	0.0647824121788	0.0901082526865	0.197062623058	0.152850059097	0.0498159999515	0.150059513033	0.140152443441	0.0299698390288	0.0288840056936	0.0315035991822	0.0178172859325
a37	0.119248722131	0.0620707017263	0.0706415375622	0.116950968686	0.0753763260323	0.0378755333172	0.121840617678	0.187367617814	0.0453955030096	0.0833676305645	0.0733074963941	0.00655733412417
a31	0.123064944044	0.0351826560421	0.0808651505207	0.061433714562	0.0937409946774	0.0535138644391	0.104119672559	0.113175407271	0.0742169543365	0.117567800188	0.113297675465	0.0298211598414
a20	0.133058098015	0.030413823814	0.0803888081736	0.0416431405207	0.0986726882258	0.0590391371464	0.096478050853	0.0803126370903	0.0715850491122	0.128673743396	0.142243088488	0.0374917366805
a13	0.273336572672	0.0318424542713	0.0858916560579	0.0340125728402	0.0706146960753	0.0619152880488	0.0911725536177	0.0537941453634	0.0352660403041	0.125983327799	0.122751679496	0.0134190242268
a20	0.341279144224	0.0222862627571	0.104358242019	0.0348678846134	0.0766753386918	0.0796144773496	0.0811701212059	0.0323192644545	0.0190346717014	0.110969779266	0.091604011832	0.0058208388756
a31	0.230948670408	0.015111053919	0.0938706673397	0.0294600235378	0.0858561862306	0.0761545021165	0.0601846620686	0.0330459278182	0.0947693692338	0.125230303089	0.121569382611	0.0337992768252
a44	0.209828495803	0.0221375196397	0.0801564104466	0.0267059788459	0.0793764870769	0.0667827290388	0.0583678523562	0.0361225059394	0.117042886278	0.124973707696	0.135905354204	0.0426000798417
a31	0.224577951934	0.0241237164132	0.0694628848155	0.021175101282	0.0781919156923	0.0692079710129	0.0521647444521	0.0279435646465	0.123037715293	0.123840379232	0.160575711401	0.0256983565139
a23	0.197631360645	0.0150768886711	0.0716795616052	0.012324728094	0.0931162535641	0.0842053730043	0.0402375708174	0.0171210157155	0.124380297431	0.122006554744	0.201249287134	0.0209710993713
</S>	0.228309540323	0.0164485683356	0.0870145058026	0.012880030547	0.100757541782	0.0981041335021	0.0503769289087	0.0149900851078	0.0643172772155	0.109643669872	0.204807293567	0.0123503944857
