 	non	deve	magniare	la	sera	</S>
a20	0.573240915	0.0001042173875	0.002161940915	0.1534858125	0.0301418565591	0.240865263066
a31	0.257697118333	0.00100957756917	0.000964892428333	0.150441295167	0.0446531981864	0.545233921022
a18	0.397439222778	0.0272774197564	0.000953206322778	0.0584673978223	0.0294446422388	0.486418098041
a37	0.714714354259	0.0511685505855	0.00189277474093	0.0580692560408	0.0116471477563	0.16250790292
a18	0.580127358086	0.0353843443952	0.00455391241364	0.230846377014	0.0945993087521	0.05448871628
a31	0.423137592695	0.0176565909984	0.00628300090455	0.402615709005	0.130798042917	0.0195090682933
a13	0.311062595232	0.0100379630995	0.00475516623485	0.512656753002	0.141835354306	0.0196521418644
a31	0.160113172744	0.0218854277998	0.00859225691162	0.608994751001	0.167691686435	0.0327226889548
a17	0.105230472481	0.0418925425999	0.0143346643039	0.468224207	0.275145363812	0.0951727623183
</S>	0.0545613435905	0.0458859612999	0.0149882326519	0.3140689385	0.417681381906	0.152814156159
