 	che	non	li	aspetiamo	</S>
a20	0.4852424683	0.052514098	0.31617055525	0.0388617241585	0.1072111332
a8	0.192145093633	0.322943129333	0.338453863083	0.0389132771028	0.107544660733
a7	0.113371763211	0.666104033111	0.170554770694	0.0133890551843	0.036580396011
a35	0.126505067737	0.759149967704	0.0969347812313	0.00483040968857	0.0125797813126
a46	0.258097702579	0.689519689235	0.0454712327438	0.00270559938999	0.00420580779784
a31	0.446015294193	0.495020463078	0.0325723589146	0.0216245537633	0.00476733641728
a11	0.409146534731	0.354190081026	0.0660538946382	0.0725869579211	0.0980225151391
a31	0.221488638244	0.331564320342	0.102592796546	0.0834266259737	0.260927615046
a0	0.139250569415	0.266388450114	0.099594417182	0.0558175286579	0.438949038349
a31	0.0890310464717	0.163229626705	0.0793710140607	0.040593487886	0.62777485945
a30	0.139378025491	0.127046960235	0.11096450302	0.0276410802953	0.594969496483
a0	0.171598718497	0.113897081412	0.130841567673	0.0256878707651	0.557974808828
a31	0.090556374499	0.081088365804	0.0808977782243	0.0281745739217	0.719282902943
</S>	0.0522180747495	0.060176775902	0.0571554376122	0.0287693704608	0.801680301471
