 	mio	fratello	non	mi	ha	mai	scritto	una	lettera	</S>
a23	0.033714784823	0.0215755121695	0.03351963733	0.119197323725	0.221561742862	0.06819787386	0.0051931289	0.003521838	0.493406062403	0.000112128366163
a31	0.0377243426077	0.0319477767232	0.0589910724433	0.219425737908	0.297470894287	0.16907533462	0.00986524256667	0.0105401689	0.164565906339	0.000393562475388
a28	0.0172598786026	0.0249270559077	0.0673560874811	0.209249137303	0.363657188096	0.180515322873	0.0402875001889	0.0278033363	0.068521660383	0.000422836263129
a31	0.0152363529342	0.0311035003026	0.067859555827	0.131746997101	0.356719709365	0.114199188958	0.0730609647296	0.126712798767	0.083174434461	0.000186459819043
a29	0.0246267323114	0.0350533551009	0.0483285477423	0.070772645367	0.171473361122	0.069078450106	0.0556744262432	0.145864544589	0.379023531487	0.000104392740014
a39	0.0507321154371	0.137457251034	0.0853262750474	0.026739204789	0.121372151707	0.024454584222	0.0218247694144	0.0507055823297	0.480899177162	0.000488904020338
a31	0.289276538479	0.206917297011	0.102356468682	0.0224387349297	0.122552525569	0.0184612321407	0.00906031555147	0.0176581779432	0.210518271571	0.000760446216779
a39	0.354630786826	0.150292879004	0.0768973332273	0.0347006216432	0.17172650019	0.0276859323802	0.0882151735972	0.0211868706811	0.074234653707	0.00042924393426
a41	0.156523357942	0.133611463001	0.104642461076	0.0566397722144	0.26414699673	0.0419075771267	0.167450124532	0.0421460535604	0.0325983869023	0.000333787330087
a10	0.0925722276473	0.120465835667	0.115534763692	0.0748552824048	0.32078991891	0.0573632823756	0.144059378177	0.0513874545201	0.0219697986341	0.0010020380767
a31	0.0663821072158	0.0853585742223	0.0898091828973	0.0967638474683	0.293979869637	0.0689696457919	0.093353957059	0.0481004305067	0.074440380878	0.0828419893589
a18	0.0574487387386	0.0804043924074	0.0849836679658	0.107106312489	0.221511643212	0.0722193719306	0.0968442200197	0.0753795091689	0.0944877789593	0.10961435522
a31	0.0411426204462	0.0693744634691	0.0738717466553	0.0835828194963	0.155811353737	0.0541169169769	0.11123138834	0.114734299723	0.221919411653	0.07421498384
a3	0.0421244540154	0.0767272404897	0.0815347775518	0.0930951384988	0.105613473912	0.058993038659	0.0873298524467	0.107033873241	0.284847753884	0.0627003958467
a18	0.0594926726718	0.111581043497	0.125073482517	0.1745156795	0.0960615826373	0.10498388622	0.0686564108156	0.0681940034137	0.168845284628	0.0225959480489
a31	0.0411664335573	0.074863766499	0.090419278839	0.175816965167	0.0574252468791	0.0943665204067	0.0492906822719	0.0546953154712	0.338486861543	0.0234689002163
a23	0.0384503505191	0.0713756474997	0.0853103542797	0.158757823722	0.0455521436264	0.0844001251356	0.038686845424	0.0469346078237	0.406822960514	0.0237090852721
</S>	0.0536028852595	0.10223389875	0.12062421214	0.196888986861	0.0535178018132	0.110356007568	0.032225649712	0.0301732149119	0.286809890257	0.013567411436
