 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a31	0.00571295442	4.06478145e-05	0.1065598416	0.061497175	0.0204137672458	0.0096638665	0.301911635	0.38680957	0.106908515	0.000482005129559
a20	0.00824777247333	9.63119831667e-05	0.1092970582	0.0540168523333	0.00688331931577	0.281426012833	0.195032761667	0.256780220667	0.0877367036667	0.000482975400453
a31	0.00552480952444	9.56401117222e-05	0.0405021943	0.0302296197111	0.00236917799626	0.367392572644	0.108647455556	0.338026050889	0.107050526556	0.000161985007178
a28	0.0251088435415	0.000833174777907	0.032742793	0.135687151504	0.00182616381975	0.202580049248	0.119400826852	0.360362548296	0.121404422185	5.40625661227e-05
a37	0.0590237798472	0.0507658266926	0.0480078043333	0.210900295168	0.0275973106066	0.157446146416	0.215135432284	0.152323824099	0.0787769607283	2.25975426776e-05
a24	0.0511876776157	0.340820708898	0.0384266484444	0.133137866389	0.0402289378689	0.0661443821387	0.206819822428	0.074656784833	0.0485606452428	1.64903938925e-05
a31	0.0317420168719	0.505244219633	0.0551534574815	0.186641295463	0.020010976623	0.0303787547129	0.0934993158093	0.043126463411	0.0315182517476	0.0026852319043
a20	0.0250091692906	0.466311413211	0.0596234511605	0.213586568488	0.011801820541	0.0297466402376	0.0739232319364	0.0540479128037	0.0623706722492	0.0035791206481
a1	0.0209488160969	0.415367807737	0.0299033080535	0.141076372829	0.016554722847	0.0691401380792	0.0878421739788	0.0982229409346	0.11968579075	0.0012579374527
a31	0.019187284699	0.314330315912	0.0511132003512	0.22377520761	0.024695356949	0.0748178460264	0.0703697419929	0.100515696978	0.101904368583	0.0192909530409
a28	0.0168494088997	0.297174018637	0.0545781634504	0.251894731203	0.023322404983	0.0531797080088	0.0850444746643	0.0830368889927	0.109592597861	0.0253275800136
a24	0.0190573579666	0.264103279546	0.0261441704835	0.159051844401	0.0256572589943	0.0657734186696	0.123167306221	0.126149902998	0.18211305262	0.00878244140453
a28	0.0158488499889	0.258272663182	0.0212756734945	0.173498240134	0.0243302126648	0.0644452585565	0.100063452074	0.127376254333	0.210743900873	0.00414553293484
a24	0.011077517663	0.344089511061	0.0208131324982	0.201592066711	0.0131108010549	0.0436831075188	0.0708018436913	0.0889789867777	0.203211023624	0.00264199784495
a46	0.011344499721	0.369219173687	0.0233693781661	0.200868882237	0.012584706185	0.0519651715063	0.0602001662304	0.0821016875926	0.184013894541	0.00433238608165
a14	0.0114403770737	0.371339564562	0.0268689853887	0.235783027412	0.0123205617283	0.0533336321688	0.0538815294101	0.0713505958642	0.15737507318	0.00630660489388
a31	0.00709547112457	0.458174538187	0.0280217724629	0.269352162471	0.0162653062428	0.0245673654896	0.03977380147	0.0392898151547	0.0969968287267	0.0204629031646
a11	0.0161617898082	0.356498943396	0.0334160591543	0.238605794157	0.0345218727476	0.0888092415965	0.0443317088233	0.0514758882516	0.109932558909	0.0262461468882
a31	0.0195144767361	0.172227630465	0.0403380220514	0.200440878052	0.0648213115825	0.113319746199	0.0489880796078	0.0585937060839	0.157448919636	0.124307247129
a47	0.0186248203787	0.117638134155	0.0390306970171	0.172912432684	0.111700857194	0.100470857733	0.0474589398693	0.054519352028	0.182208929879	0.155434968376
a31	0.0180280803596	0.104391570052	0.032256647339	0.193725850895	0.102039149398	0.096441500911	0.0486229456231	0.0596275093427	0.20206598996	0.142800728792
a24	0.0139425316865	0.114277740017	0.028929804113	0.213789790298	0.0531839857993	0.083277768637	0.0512865508744	0.0664328267809	0.23563503332	0.139243932597
a1	0.0425911518955	0.096207193339	0.042045074371	0.183207136766	0.0621880909331	0.176147602879	0.0623106452915	0.0743197105936	0.21084002944	0.050143357399
a20	0.0536977226318	0.0620717057797	0.0619492181237	0.199371272255	0.074859695311	0.245376167626	0.0515641800972	0.0575770295312	0.170642928147	0.022890089333
a31	0.0278476002439	0.0530453842599	0.0643764777079	0.244170584085	0.072536283437	0.171537264542	0.0391672743657	0.0415200958437	0.184496622716	0.101302416444
a20	0.028607867448	0.04652528542	0.062355264236	0.228350681362	0.078747964479	0.193535090181	0.0379815657886	0.0421126166146	0.155815290905	0.125968385981
a37	0.0429704574827	0.0319976028067	0.070832873412	0.175020790454	0.0959741648263	0.291563623394	0.0404083119295	0.0550170368715	0.120489213635	0.0757259524937
a24	0.0368970414942	0.0378369822689	0.0829251931373	0.177883966818	0.0958617149421	0.299243291131	0.0327710309765	0.0505573956238	0.122170144545	0.0638532498312
a29	0.0270032768314	0.0415411967563	0.0897839410458	0.162285022273	0.0807595029807	0.33872521371	0.0188036289922	0.0400171245413	0.115273238182	0.0858078622771
a20	0.0215448726105	0.0415221895854	0.0871463170153	0.151843357424	0.0725362989936	0.31606154457	0.0141747363307	0.0392071108471	0.103641786061	0.152321814092
a10	0.0162023465368	0.0480603461951	0.0784968123384	0.176034202475	0.0591367419979	0.22237550819	0.0149174711102	0.0400111546157	0.130131875354	0.214633554697
