 	dovevo	comprare	il	pane	</S>
a31	0.04436185995	0.000380255805	0.8250095	0.13022468	2.3657996e-05
a46	0.0286836542833	0.040545066735	0.72634175	0.20439436	3.50994753333e-05
a31	0.0326903510944	0.0537772779117	0.613765833333	0.29974324	2.32453341788e-05
a18	0.322218351031	0.0299619349706	0.418773968111	0.229032872667	1.28377704606e-05
a13	0.63165502701	0.0384799033235	0.203959463037	0.125722710222	0.000182841080154
a0	0.75898608567	0.0300250773078	0.125276267346	0.0847873424073	0.000925146526718
a20	0.91134755189	0.0108432884426	0.0452692845153	0.0314371093558	0.00110268420891
a7	0.96153044063	0.0045055232542	0.0166678051384	0.0129814656719	0.00431474786964
a20	0.849999266877	0.0145037967181	0.0376943362795	0.0759445948906	0.0218580182899
a31	0.609128442292	0.019060540806	0.0448391298932	0.104239490297	0.22273239543
a11	0.392312804097	0.0579380071687	0.0966953477644	0.175607785432	0.277446077143
a39	0.213365538699	0.115948199056	0.163833249255	0.372751105144	0.134101934381
a31	0.213886743566	0.0981692530187	0.109298526752	0.329939958381	0.248705544794
a13	0.208993162522	0.139608261006	0.123165639251	0.274590956127	0.253642000265
a17	0.0805961757073	0.189160573669	0.148310533084	0.411257798709	0.170674918755
a31	0.0490378421024	0.13908941789	0.0771137443613	0.362496422903	0.372262586252
a46	0.0415556363675	0.18028275263	0.10755214812	0.310183280968	0.360426217751
a20	0.0183098743225	0.209054487543	0.132467509373	0.423296143656	0.216872021584
a31	0.00884336914083	0.126522674848	0.0641895699243	0.351309724552	0.449134667195
</S>	0.00800225132042	0.084282410924	0.0344329601622	0.223936127276	0.649346233597
