 	io	non	so	cosa	è	da	scrivere	</S>
a48	0.3541987115	0.01405893988	0.0902177935	0.422887762	0.003611126485	0.0603246008075	0.042859066178	0.0118420160002
a31	0.3574319395	0.0158276506267	0.0656778768333	0.161380098667	0.00877144572833	0.272064925603	0.0460118190593	0.0728342636667
a14	0.127400111833	0.218346698209	0.131132152278	0.092322452889	0.0123924202428	0.314350176201	0.0185196646831	0.0855363568722
a37	0.0588599992777	0.480106232736	0.131366246426	0.0620101362963	0.0125993110809	0.1201582194	0.106001191224	0.0288986806407
a10	0.113058392093	0.443768100912	0.106437674475	0.101556327432	0.0194229426936	0.0642195161333	0.141730962408	0.00980607116357
a31	0.236468004031	0.243803129304	0.114790026492	0.156179269144	0.0263269538979	0.159376068711	0.0594378114693	0.00361874853786
a28	0.34051006801	0.091142186968	0.102871923831	0.168945239715	0.0398038156326	0.225764552904	0.0273011749898	0.00366104454595
a31	0.41350447267	0.0371294571893	0.103421211277	0.180728926572	0.0469718098775	0.201153980968	0.0131105437299	0.00397960748198
a42	0.383726694223	0.0197022970631	0.088539545759	0.185459835524	0.0798497279592	0.222456553656	0.0113549304766	0.00891043566066
a23	0.256701931408	0.0132676231877	0.107075250586	0.229205788508	0.18796073932	0.185183833219	0.00934358815887	0.0112612281202
a8	0.142562277136	0.0121219415626	0.124069673529	0.263257849503	0.320699193107	0.124934473073	0.00508493738629	0.00726963644007
</S>	0.099424528568	0.0107435172813	0.112900726764	0.262984164751	0.384485786554	0.118054196536	0.00446202819314	0.00694505297004
