 	loro	non	vengono	non	li	aspettiamo	mangiamo	</S>
a20	0.17713826	0.026132317	0.000460586388798	0.008699039182	0.043309214	0.38662179	0.34645789	0.0111809250373
a46	0.27339422	0.015908317	0.000541154752933	0.0115363867273	0.0542409253333	0.262374623333	0.37067092	0.0113334540658
a39	0.40239873	0.012813429	0.000493548774311	0.0087120419091	0.0428502404444	0.286545941111	0.242142683333	0.0040433828086
a31	0.31273605	0.0700021543333	0.000481787541437	0.0207608906364	0.121025234815	0.281750443704	0.189463394444	0.00378006500287
a20	0.183014023333	0.346582431444	0.000247633505812	0.0235969291788	0.140411878272	0.170853852901	0.131713865615	0.00357940080219
a31	0.390151974444	0.384089408815	0.000108890513937	0.00909631649293	0.055001565324	0.096123405967	0.0641456316717	0.00128281500196
a15	0.618097691481	0.178031804605	0.000203490434646	0.00568044329764	0.0280398643413	0.114162958656	0.0551888495572	0.000594901880653
a11	0.494953373827	0.160050014868	0.0124199358049	0.0186856120992	0.0576900581138	0.160327156219	0.0774962531857	0.0183776022402
a31	0.356535234609	0.136464874956	0.0166048863016	0.0226523004664	0.0708627583713	0.202365172073	0.126245964395	0.0682688194134
a46	0.26745465487	0.116091551652	0.0551568404672	0.0411915599221	0.0952645784571	0.186432187358	0.170465748132	0.0679428619711
a31	0.12485912029	0.089189035884	0.0686525379891	0.0488864453074	0.108604987819	0.137654582453	0.193973889377	0.228179352824
a46	0.0681785320967	0.0588879239613	0.0817503438297	0.0673942504358	0.132095017606	0.125760474151	0.185132286459	0.280801139408
a31	0.0449292399322	0.0457197789871	0.0871455459432	0.0738418093119	0.144589500869	0.133115434717	0.218437685486	0.252221031603
a15	0.0344073718774	0.036012286329	0.0796537399811	0.0724119789373	0.149256268623	0.142513828239	0.242988051829	0.242756521201
a31	0.0324920019591	0.0335321107763	0.0789783456604	0.0744103629791	0.158737989541	0.162048622746	0.281432377276	0.178368191067
a20	0.036004492653	0.0358831612588	0.0788513975535	0.084705530993	0.159188149847	0.163265394249	0.285242812425	0.156859061756
a18	0.045082068551	0.0415512250863	0.124636699185	0.128093736998	0.209860646616	0.163101338083	0.227791117475	0.0598831793187
a46	0.0388282421837	0.0284569443621	0.157643509728	0.126382332333	0.228324868872	0.172190209361	0.219863089158	0.0283108144396
a31	0.0258854499946	0.017755408054	0.122289490909	0.084131257111	0.168568246291	0.142131326454	0.191892506386	0.247346358813
a15	0.0216547309315	0.0131950159513	0.095952621303	0.0741378087037	0.147578782097	0.135285462151	0.192318915462	0.319876680871
a31	0.0205395842105	0.0115692412504	0.0999946904343	0.0771887495679	0.156420534032	0.19317318405	0.261640145154	0.179473868224
a37	0.0221577333035	0.0108676386835	0.108384733478	0.087835809856	0.157568058011	0.206335234683	0.274253165051	0.132597656541
a35	0.0257820161012	0.0110972600945	0.159052934493	0.130053109952	0.199057286004	0.193748568228	0.228914565017	0.0522942769803
a31	0.0164025170337	0.0060949454315	0.151976243164	0.126488914984	0.180616405335	0.213610466076	0.233642615006	0.0711678899934
a46	0.0270136726779	0.0111601323438	0.158886042721	0.138105393328	0.177516191778	0.193343638692	0.223442195002	0.0705327512311
a31	0.0275508816826	0.0116148917813	0.152484537574	0.118101759443	0.162924603926	0.238266869564	0.232535585001	0.056520934977
a11	0.0233473823509	0.0094202599271	0.159488759191	0.0971989781477	0.158494861309	0.254623989855	0.245140571667	0.0522852635923
a31	0.0219870649936	0.00868661640903	0.163486416397	0.0909959927159	0.158770635103	0.254111653285	0.250876287222	0.0510853597974
a46	0.0217074725412	0.011273815903	0.135774302132	0.0689182609053	0.146043579701	0.271107684428	0.293784699074	0.0513901919325
a20	0.0343986641804	0.014876711301	0.171508024044	0.119583410302	0.178733876567	0.195735528143	0.253557703025	0.0316060876442
</S>	0.0368400870902	0.0116864101505	0.195211667022	0.162654415151	0.193535333283	0.164461249072	0.200706291513	0.0349045613221
