 	che	vende	buon	pane	</S>
a17	0.565234105	0.0040257634	0.099468226	0.024079189	0.307192707763
a31	0.253216651	0.00216707332333	0.264414348667	0.0420452916667	0.438156575921
a11	0.370563309667	0.0225787506978	0.266408278556	0.0629074498889	0.277542165474
a39	0.557115179889	0.0813785868993	0.158123855185	0.110336349963	0.0930460247763
a35	0.554519193296	0.121233525633	0.144368310062	0.148855229988	0.0310237364444
a39	0.507675227765	0.209640505211	0.114638360021	0.154979596663	0.0130662938821
a31	0.324125072588	0.42081453507	0.096061045007	0.141813580554	0.0171857199607
a24	0.149752993863	0.37228431569	0.183497235002	0.241199921851	0.0532654923202
a18	0.0702283789543	0.277095162563	0.248291915001	0.302392587284	0.101991920773
a31	0.0798831509848	0.371842294188	0.197976838334	0.243283759095	0.107013921924
a13	0.0648353563616	0.259548382963	0.230913879445	0.341964869698	0.102737505641
a31	0.0234799881539	0.094563622221	0.237560066482	0.421218909899	0.22317740188
a46	0.0135555280513	0.044269992407	0.226573362161	0.479480646633	0.236120474627
a8	0.0113771326838	0.0250102801357	0.241652817387	0.618400522211	0.103559254542
</S>	0.0093590833419	0.0195672010678	0.229006523693	0.673489336105	0.068577845771
