 	ho	messo	uno	specchio	sul	muro	</S>
a8	0.00840627685	0.001257967935	0.013627263	2.4136281565e-05	0.53087184	0.00993319703	0.435879322676
a31	0.0123578092833	0.000712115001667	0.0272482653333	4.23003565217e-05	0.349874526667	0.0534982276767	0.556266774225
a17	0.276356142094	0.0244316165339	0.0478841951111	3.46640171739e-05	0.281583535556	0.0631841936589	0.306525655408
a11	0.378401896365	0.033975283978	0.0420225183704	1.55379665913e-05	0.419753085185	0.0229276669963	0.102904003729
a31	0.325247917788	0.050815063126	0.0526916027901	7.5010428971e-06	0.528646355062	0.00815067137543	0.034440865423
a20	0.531340472596	0.067656546042	0.0591855422634	0.000107042657466	0.318831165021	0.0112670128251	0.0116122124023
a31	0.731717240865	0.043163681014	0.0267212530878	0.000148330249489	0.18026207834	0.0140829456084	0.0039044587921
a37	0.615578460288	0.0307977650047	0.0219378853626	0.0033218048935	0.275971846113	0.0496335285361	0.00275869441403
a24	0.307268186763	0.0223312333349	0.0356859144542	0.0141216312978	0.497537232038	0.118549262845	0.00450653990468
a28	0.155702876588	0.014326109445	0.0783194274847	0.0306559497659	0.536167524013	0.179321500948	0.00550661310156
a31	0.068210259196	0.00920184734833	0.0848668144949	0.0338153555886	0.412108621338	0.257199940316	0.134597170234
a24	0.0443485570653	0.0106612073161	0.107673546832	0.0604389121962	0.341040353779	0.257772893439	0.178064546745
a35	0.0370824416884	0.0139329099387	0.141028105611	0.171584580732	0.304574954593	0.261046351146	0.0707506775817
a31	0.0195919998961	0.00922532097957	0.088638036537	0.190714335244	0.229912178198	0.322870257049	0.139047884527
a20	0.0214009712987	0.0128675461599	0.129387296846	0.210195620081	0.177992049399	0.292539719016	0.155616802176
</S>	0.0297245006493	0.01955803958	0.205006068423	0.28925951004	0.1244612547	0.249808759508	0.082181862088
