 	guardando	le	nuvole	capisco	che	piove	</S>
a8	1.298683795e-06	0.0113906105331	0.06436039	0.0001306919605	0.0097775965	0.877117545	0.0372218667213
a23	4.14394779833e-06	0.013605973511	0.058361213	0.000152272560167	0.0150249478333	0.874414018333	0.0384374088738
a31	6.14912759944e-06	0.007546378237	0.036907884	7.56412609057e-05	0.284631695944	0.645635052778	0.0251971995913
a17	0.000355127012533	0.00379426351233	0.0246198116667	0.000241453821152	0.370946250315	0.580369047593	0.0196740755104
a31	0.000860841670844	0.00718396520411	0.0174275965556	0.000307829183051	0.218866828438	0.735469349198	0.0198836161501
a10	0.00868145669028	0.00836327086804	0.0142163015185	0.0183292254704	0.169510778479	0.760861316399	0.02003765555
a20	0.0186060112301	0.017599237756	0.0210615561728	0.0663970168235	0.107999371826	0.7613763388	0.00696044172667
a8	0.30863922141	0.0319360405853	0.0244286310576	0.0660712372745	0.0966492572753	0.469841402933	0.00243419483222
a17	0.718928673803	0.0244528685284	0.0136668548192	0.0241027852248	0.0497960297584	0.168212907311	0.00083991555474
a13	0.839793511268	0.0179891635095	0.0101319274064	0.0094881183416	0.0494316139195	0.0728173067703	0.000348378638913
a20	0.720472313756	0.0196498475032	0.0142987451355	0.0117580495805	0.0935136179732	0.136288490257	0.00401889726964
a31	0.719776647919	0.0136783003677	0.0129141262452	0.0114980908935	0.0834727473244	0.148976345419	0.00968368908988
a37	0.60067348264	0.0124102743226	0.00882025928173	0.0156119479978	0.0658045137748	0.288027763806	0.00865170102996
a31	0.44618536088	0.0119354300075	0.00791433976058	0.0199911319993	0.0721165169249	0.396819634602	0.0450375356767
a0	0.374075043627	0.0207682462358	0.0107685019202	0.0450539453331	0.0724575646416	0.419426924867	0.0574497594589
a31	0.184820322876	0.0247023130786	0.0151856223067	0.0716250384444	0.0881401915472	0.520016934956	0.0955096123863
a10	0.106398347292	0.0477827753595	0.0269261901022	0.154732646148	0.0902610571824	0.464978238319	0.108920763129
a39	0.0450851675973	0.0783465371198	0.0503855767007	0.345474255383	0.0957111290608	0.33546376944	0.0495335617097
a46	0.0218607593658	0.0683561953733	0.0511583662336	0.397596035128	0.0874798330203	0.34337234648	0.0301764739032
a8	0.0129986637886	0.0485398837911	0.0413166794112	0.409723095043	0.0921799110068	0.34137650216	0.0538652729677
a20	0.0152757732629	0.0386890172637	0.0420804164704	0.380424005014	0.0907512570023	0.363036767387	0.0697427859892
a8	0.0167978918543	0.0319318200879	0.0381491648235	0.345040725005	0.0823044690008	0.366299485796	0.119476456996
a46	0.0241427323848	0.032969357696	0.0405372922745	0.332459648335	0.0833087046669	0.341924588599	0.144657688999
a8	0.0266015184616	0.031919458232	0.0401850597582	0.304648352778	0.074447529889	0.325930541533	0.196267583
a31	0.167115088487	0.0189555089107	0.0351562142527	0.301616330926	0.0674961216297	0.184951349178	0.224709454333
a20	0.213215308696	0.0257297618036	0.0370910047509	0.395881076975	0.0549965702099	0.151397606393	0.121688730111
a31	0.0868163287653	0.0250932009345	0.030921696917	0.407671362325	0.0443285917366	0.109198476798	0.295970358704
a28	0.0447211788218	0.0271431229782	0.0327889993057	0.408468957442	0.0347487692455	0.103992340266	0.348136617568
a46	0.0172468525073	0.0311123413261	0.0342398627686	0.571581252481	0.0440919080818	0.106535454755	0.195192307189
a23	0.0084855509691	0.021998468442	0.0320047322562	0.561985017494	0.0564126713606	0.0910151742517	0.228098369063
a39	0.00625018345637	0.019043777814	0.0317003787521	0.501035739165	0.0524720911202	0.101057971417	0.288439863021
a31	0.0252294344855	0.013113178138	0.0225249909174	0.364708303055	0.0476775477067	0.0790162518057	0.447730311007
</S>	0.0453219872427	0.009143769869	0.0199058654587	0.245612686528	0.0477711768534	0.0577808649029	0.574463655503
