 	allora	io	ora	sto	studiando	di	maestra	ma	ho	una	sorella	mia	sorella	studia	quest	anno	che	viene	per	medico	</S>
a31	0.000479122578	0.0152725047	4.5589621e-05	0.01113363968	0.035644697	0.0880561594	0.108284226	0.13008447077	0.053048715	0.042781742	0.00933819375	0.012932751	0.01883934205	0.208032503199	0.001067348435	0.00187602669605	0.248253869	0.001172713685	0.0130109585	0.00062391382	2.15294495229e-05
a17	0.0105837958027	0.0200751032333	0.000182958297667	0.0182466518933	0.0351181254	0.1014643358	0.1098082465	0.138279632257	0.096255275	0.131824882333	0.0262159490833	0.0136697983333	0.0369390713833	0.069544793832	0.036973413845	0.0222125443987	0.116162014	0.000868784851667	0.0148913308333	0.000658070683333	2.5245961841e-05
a31	0.0148307821342	0.0140084368444	0.000229038067889	0.0137285719311	0.0160675212	0.0630487312667	0.0725554766667	0.079590539419	0.130155911667	0.165380184111	0.0308866986944	0.0143495054444	0.0426431207278	0.023441438804	0.0512253502817	0.0335908017996	0.0857586363333	0.00248492548389	0.113027367278	0.0329790797378	1.7874167947e-05
a17	0.00720367257807	0.00685106414813	0.000324715491296	0.00656333527703	0.00919478513333	0.0407500604222	0.0566517085556	0.0556406731397	0.120486532556	0.14297874137	0.0202441385648	0.0107794131481	0.0290169461759	0.00829046889467	0.101581953761	0.1272132766	0.0655296904444	0.00334278542796	0.143562718559	0.0437815645993	1.1719234359e-05
a31	0.00368050389269	0.00361572708271	0.000655283730432	0.00392269395901	0.00353063476444	0.0223276918074	0.0217245545185	0.0241705417132	0.0742899616187	0.109972646123	0.0164602828216	0.00764099916937	0.024132405492	0.00318113937022	0.14443661792	0.435531418867	0.0317446334815	0.00192264300932	0.0516607884863	0.0151584157864	0.000240348071163
a34	0.00150616553423	0.00256473892757	0.0809593140101	0.001643322593	0.00148426281815	0.0130224748358	0.00919429319617	0.0101596905044	0.0278907922396	0.039785133041	0.0058662258872	0.00287926425312	0.008561183464	0.00108237878474	0.08935099264	0.661832106289	0.0146905634938	0.00104179300311	0.0205562331288	0.00555280400547	0.000376221877054
a1	0.00173905784808	0.00161676607586	0.11211251967	0.000792372517667	0.000896961482717	0.00595730171193	0.00441709995539	0.00530237320147	0.0727982270132	0.0701625830137	0.0277977202757	0.0315164338277	0.0522168250213	0.0236292992509	0.0635857342133	0.46940312543	0.0404876384979	0.0015295435677	0.0116900355096	0.00216194794516	0.000186436163818
a35	0.00504319974936	0.00269371382529	0.08158756489	0.000839243852556	0.00162646336091	0.00369659623731	0.0045378760518	0.00430782266716	0.108963512338	0.107338161005	0.0573570500919	0.0787283826092	0.102869381674	0.0710104977503	0.0700783714044	0.182189223477	0.081677896166	0.00367036712257	0.0289884055032	0.00269830141505	9.7954929406e-05
a31	0.00498717245312	0.00269329596176	0.0669683189833	0.000939405084185	0.00342479535364	0.00598762554577	0.0159996975506	0.0152336663891	0.119072837446	0.130542450335	0.0778839900306	0.0846611555364	0.114505563891	0.0652068506834	0.0521658673348	0.0903188638257	0.0932305353887	0.0147027243742	0.0340453778344	0.00668907547168	0.000740718919802
a20	0.00349262968771	0.00189742354059	0.0284639186811	0.000772933814728	0.00345447805121	0.00637084568192	0.0189414508502	0.0189504413964	0.149270345815	0.162527596778	0.0856301883435	0.0842051718455	0.12662763463	0.0502737603278	0.0431676926449	0.0662140422752	0.0966873084629	0.0178629479581	0.0272361799448	0.00701927009056	0.000933718133267
a17	0.00465643906257	0.00230693804686	0.0197747675604	0.000822321914909	0.00208350478374	0.00428938446064	0.00908705361673	0.00857637993213	0.142475315272	0.162680995593	0.0756718177812	0.0959631239485	0.127115579543	0.0694109221093	0.0510621198816	0.0559236197584	0.098259812821	0.0100017616194	0.0517180146483	0.00734291629685	0.000777155071089
a20	0.00421269492086	0.00323395381562	0.0331285055201	0.00144971066164	0.00234240492791	0.00658572522021	0.00840954987224	0.00684239284404	0.124738238424	0.154812088531	0.0666769942604	0.0832479799828	0.109513044514	0.0769113873698	0.0456195322939	0.0742633022528	0.112012137607	0.0082529242398	0.0692006315494	0.00766717239895	0.00087960975703
