 	ora	ho	finito	di	scrivere	</S>
a23	0.04638756535	0.50576769	0.004282392	0.3791230814	0.000284018	0.0641552603209
a31	0.0165630341633	0.205293472	0.02567794	0.679238560467	0.000457512123333	0.0727694807736
a28	0.00582899363443	0.152990359333	0.14915978	0.657833786822	0.00130223404111	0.0328848334745
a31	0.00231103524481	0.148459034111	0.191953716667	0.643416862274	0.0028834516137	0.0109758797698
a41	0.0170957710149	0.364533609037	0.0904677812223	0.519585134091	0.00465849477123	0.003659196594
a21	0.248686025672	0.494087196346	0.0353985974074	0.191702943364	0.0281276661571	0.00199758280713
a24	0.585061475224	0.258788400449	0.0210447098025	0.0766804551213	0.0553229120524	0.00310205293571
a31	0.659253825075	0.114443315483	0.0170679856008	0.0328754342738	0.153452374017	0.0229070496452
a39	0.504738275025	0.0848179508277	0.155827531534	0.0401766453246	0.179978548006	0.0344610492151
a31	0.310002915008	0.0849428279426	0.269762720511	0.0501178154415	0.175475246002	0.109698485738
a28	0.179825158336	0.0536633416475	0.435090766837	0.0397115274805	0.158891396967	0.132817845246
a31	0.100806592112	0.0366355728825	0.666343438946	0.0407641311602	0.059789617289	0.0956606817487
a20	0.0637647590373	0.0249864562942	0.770963379649	0.0320427600534	0.026690736183	0.0815519139162
a37	0.0453692746791	0.0177320967647	0.845174873216	0.0299658353511	0.0102205216143	0.0515374146387
</S>	0.0285375913396	0.0169995408823	0.852784556608	0.0369838061755	0.00678747450715	0.0579070673193
