 	non	ho	cosa	a	fare	</S>
a8	0.0180494654	0.00272574415	0.4601819835	0.153152485	0.0973480511	0.268542241378
a31	0.00759543638667	0.00249324058333	0.275105536833	0.261740155	0.125415410367	0.327650207126
a37	0.0708398247822	0.190615232194	0.256774492278	0.220392065	0.089496256789	0.171882137042
a10	0.133146674927	0.424743017398	0.231352557426	0.08577882	0.062311822263	0.0626671523473
a37	0.196096498309	0.447002935799	0.216701902475	0.0536645036667	0.0634568840877	0.0230773068158
a10	0.444481799436	0.298443763266	0.132501874158	0.0515330132222	0.0648021346959	0.0082374398386
a0	0.644033933145	0.129464821089	0.0755173080527	0.0776340444074	0.066088068232	0.0072618811462
a20	0.567180354382	0.101592925696	0.0674563393509	0.167246354802	0.0876766794107	0.00884738224873
a17	0.333400640127	0.0965887018987	0.0889285897836	0.338387411601	0.13565282647	0.00704181144958
a20	0.139642882042	0.0732694306329	0.0945627665945	0.4422040372	0.240143558823	0.0101772939832
a8	0.0598875923473	0.0573196605443	0.0695142311982	0.376698445733	0.409916809608	0.0266632516611
</S>	0.0353847586736	0.0429463157722	0.0501988740991	0.318746172866	0.513216704804	0.0395071758305
