 	io	non	ho	niente	da	mangiare	</S>
a8	0.01136484961	0.000680378201	0.0025270602	0.00222117880598	0.5210835685	0.06984689067	0.392276033322
a31	0.0117687034033	0.000743638427	0.00270134779	0.000740485647093	0.4963554785	0.0917748835567	0.395915397441
a8	0.267851622001	0.0419236035357	0.00751263598667	0.0107714166235	0.480499086833	0.0558196815189	0.135621909723
a20	0.418809820667	0.227431157845	0.0627467286622	0.0145361260745	0.181799072278	0.0492003055063	0.0454767824067
a31	0.245831776889	0.425425069282	0.132143182887	0.00527126777017	0.124824516759	0.0510604991688	0.0154436712856
a14	0.22525007563	0.507732556427	0.112064646296	0.0105328234687	0.10543076492	0.0338116097229	0.00517749779887
a31	0.408157518543	0.450969302142	0.0509420960987	0.0130422328896	0.0521258483067	0.0230179346743	0.00174504274996
a13	0.380162258848	0.250022898714	0.0216957895329	0.296124461697	0.0277897037689	0.0234520866581	0.000752775066653
a37	0.160599264283	0.109412582238	0.0374366786776	0.565191067232	0.0736215382563	0.0529749732194	0.000763867798884
a10	0.0760773920943	0.0592035320793	0.0497632335592	0.577941569077	0.117691296085	0.112006974406	0.00731598023296
a20	0.0305073872648	0.0260776363598	0.0317752545197	0.690243756359	0.090697468695	0.121210284802	0.00948823157765
a7	0.0153556643216	0.0174872554533	0.0300958708399	0.740548018786	0.0815725328983	0.110480308267	0.00446039802588
a18	0.0103585029072	0.0152297991511	0.0309197689466	0.737609539595	0.0889404942994	0.114220661089	0.00272127548863
a44	0.0166487597691	0.0324452960504	0.0747265816489	0.564233519865	0.1726080281	0.13752402203	0.00181385220954
</S>	0.0246096818846	0.0510452780252	0.122495650824	0.363944819932	0.26091407905	0.175147226015	0.00184333245477
