 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
a46	0.018706176793	0.00267085848425	0.0671130925535	0.0354825488025	0.758318715	0.0067739562	0.0001155827115	0.0728131741	0.0074935216784	3.93274553499e-05	0.0304730665069
a31	0.0191481046643	0.00271584256142	0.0690986131845	0.0395545146008	0.463551078333	0.0291089160667	0.000143899425833	0.320614471367	0.00948328045947	3.93623925146e-05	0.046541942169
a17	0.0128777969548	0.00154566582047	0.0267917853948	0.0183017322003	0.508918572778	0.0377880146889	8.0269754611e-05	0.356928743356	0.00516732415482	1.40319852362e-05	0.0315860877633
a41	0.0689300429849	0.0365964811735	0.0418700104649	0.0142157577334	0.635095614259	0.0642867208963	0.00273133110887	0.123644083352	0.00206747255327	7.02750631207e-06	0.0105554614481
a31	0.0894149443283	0.0541754293912	0.0916485568216	0.0457640125778	0.43976694142	0.104075638632	0.116838792703	0.0521362444507	0.00149417548442	0.000299183949671	0.00438607263603
a38	0.0469096511094	0.22940354213	0.0844301489405	0.0518878321926	0.325625130473	0.0763621472107	0.156403830234	0.0248386777169	0.00103105435481	0.000801040003224	0.00230694491234
a31	0.0403665090365	0.327957424043	0.0458465759802	0.0254931533975	0.427895530158	0.0415409327369	0.063019686078	0.0107452788056	0.0111021027449	0.00521265433441	0.00082016144778
a17	0.0296423123455	0.356493918014	0.0274124523267	0.0176116971325	0.462769803386	0.0374882732456	0.0296477163593	0.00788484010187	0.0155378590816	0.0151273349448	0.000383767822593
a31	0.0111878757485	0.434450279338	0.0159106696089	0.0233309183775	0.364467541129	0.0368062334152	0.0130563113531	0.00991786020062	0.0296684568605	0.0585815319816	0.0026222900042
a39	0.0165213705495	0.336212196446	0.018894708703	0.0337053694592	0.333766187043	0.110517702138	0.00833590435103	0.0327988837335	0.0338784690535	0.0716961733272	0.0036730608014
a35	0.0263118988498	0.270955162149	0.023515986901	0.0366093378197	0.317877455681	0.191495090713	0.00938044178368	0.0586226792445	0.0156231011178	0.0458773004424	0.0037315711338
a31	0.0190232004166	0.25272613405	0.034297148967	0.0708904406066	0.302709111894	0.137447053904	0.00834513616123	0.0494303400815	0.0505408417059	0.0498313008141	0.0247592776113
a46	0.0354152609389	0.218152264683	0.0417303253223	0.0908440068689	0.267700500631	0.155040901635	0.00860089962041	0.0555619373605	0.0595426438353	0.0374012873714	0.0300099603704
a38	0.055649568313	0.165219181561	0.0381909874408	0.0770688142896	0.252696343544	0.225881847212	0.0245623888735	0.0813728124535	0.0392402178784	0.0236381322238	0.0164797019568
a13	0.0445290051043	0.220105313854	0.0324720201469	0.0613931834299	0.253905174515	0.215796319071	0.0283410342912	0.0757195638178	0.0329909310595	0.0224888870746	0.0122585701856
a11	0.0372698567014	0.244865454618	0.0279731243823	0.04784043781	0.216128068172	0.18885025969	0.0585968504304	0.0627409426059	0.0558117354532	0.0334222686915	0.0265009969285
a13	0.0311710562338	0.293091934873	0.0251381347941	0.04054928927	0.191395169391	0.154784886563	0.0717050984768	0.048067374202	0.0673980121511	0.0450236845638	0.0316753419762
a31	0.0165292072446	0.280407188291	0.0162788427647	0.02397827829	0.13899180413	0.0964926462877	0.0402208764923	0.024341644434	0.0948966743837	0.214503806521	0.0533590189921
a49	0.0418072462482	0.15849623943	0.0236278887549	0.03662650463	0.11394521571	0.114073706196	0.0421862274974	0.043072741178	0.101909950795	0.260833374507	0.0634208959974
a13	0.126387305416	0.114511103143	0.0604460362516	0.08361200821	0.110689115903	0.145500025399	0.0446047004991	0.083482283726	0.0573727729317	0.0892365675357	0.0841580649991
a20	0.149521185139	0.0723266410477	0.0901858554172	0.11499679607	0.072380189301	0.095713013133	0.065143752833	0.0736133099087	0.0578932776439	0.0399409292119	0.168285075
a31	0.0816277129463	0.0511292060159	0.0687709884724	0.08714195069	0.0536892414337	0.0550901520443	0.110257678944	0.0362877971696	0.0775340342146	0.160598049404	0.217873228333
a8	0.134325052215	0.033149097672	0.0859821828241	0.12083954223	0.0393217288112	0.0348988226814	0.0930491889813	0.0376186075899	0.0669599604049	0.191102665435	0.162753122778
a31	0.152181542905	0.022712963124	0.0940119122747	0.136484158077	0.0325136350704	0.0267589053938	0.152814158994	0.0382343157633	0.035823454135	0.132533814112	0.175931077593
a45	0.0613121928017	0.014172559608	0.0878285887582	0.132431613359	0.0210547968235	0.0173891279646	0.248639439665	0.0165348121544	0.0299295867117	0.138526111371	0.232181139198
a31	0.0378650789339	0.014905537536	0.123500599586	0.190598484453	0.0223957146078	0.0179247963215	0.252678789888	0.0114719407181	0.0224830575706	0.0952724637903	0.210903553066
</S>	0.030881521967	0.014635303268	0.128345704793	0.201650037226	0.0215027413039	0.0172522626608	0.258432379944	0.010061479859	0.0208041837853	0.0827524068951	0.213682016533
