 	la	macchina	vuole	riparata	dal	meccanico	</S>
a8	0.002379267	0.483813985	0.432921165	0.000173995625	0.0017477755985	0.0310245718075	0.0479393048729
a46	0.00503585433333	0.656691661667	0.209628324	0.007043353395	0.0028774657995	0.0694275029358	0.0492959257576
a35	0.0159733684444	0.800729267222	0.0866394936667	0.009280229283	0.00442727319983	0.0651617496453	0.0177886679485
a3	0.0880175928148	0.803162635741	0.0501261738889	0.00312654275433	0.0235958477333	0.0260416161151	0.00592962403869
a31	0.113107997605	0.776970945247	0.0282815454296	0.00105980004444	0.0651684879111	0.0134268789384	0.00198435725947
a18	0.0900445308683	0.573483758416	0.0229773276099	0.00247928829915	0.297632852637	0.0118899913128	0.00149227527316
a31	0.112675488623	0.288294556139	0.0207642483033	0.00299440317305	0.531158130879	0.0418841207709	0.00222908755772
a46	0.0867315128743	0.165438612046	0.0144810992011	0.00360339399768	0.626775723626	0.0966975069236	0.00627219188591
a31	0.0379505196248	0.069969626682	0.0132728117337	0.00418388236589	0.614573114542	0.235534895641	0.0245152106286
a46	0.0308365775416	0.058135644894	0.0433184875779	0.0817881029553	0.448573078181	0.304531595214	0.0328165542095
a31	0.0260399393139	0.0501957824647	0.0523336216926	0.109414296485	0.468604112727	0.257259735071	0.0361525200698
a17	0.0360834229046	0.0583617216549	0.0801128297309	0.226039977662	0.393874909576	0.17274761669	0.0327795191233
a20	0.0490064929682	0.0831648772183	0.135003376577	0.432142962554	0.190623161859	0.0900213138967	0.0200378378078
a31	0.0269072343227	0.0531949370728	0.0964139861923	0.335681337518	0.30042776062	0.119850137966	0.0675246196026
a7	0.0370058214409	0.0658977703576	0.106116572731	0.313448755839	0.297469650207	0.101739043655	0.0783223555342
a39	0.044834981147	0.0795855867859	0.138713924244	0.437306498613	0.202340930069	0.0538166822183	0.0434013675114
a31	0.0206122844823	0.0396547120953	0.0830944234147	0.320416792871	0.358251860023	0.0608136807394	0.117156215837
</S>	0.0111467723912	0.0220709507977	0.0464247797073	0.191953036435	0.470972730012	0.0681743803697	0.189257297918
