 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
a33	9.384476725e-06	0.000947436640655	0.452348324397	0.0052245008	0.0077814079	0.0291205806	0.3644763447	0.139371485	6.773960281e-05	0.0003992250059	0.000253584413869
a31	3.67919329167e-06	0.00269711748022	0.502700104799	0.00660810893333	0.0358978193	0.1532136712	0.140870931367	0.100098325	0.0036918029676	0.040401985002	0.013816487638
a7	0.0110003296643	0.15435472916	0.3463552316	0.00799055997778	0.0519996647667	0.1868598324	0.0672277001223	0.093718236	0.00492072626587	0.0552336960007	0.020339301746
a0	0.0146830531471	0.21346830272	0.254588607867	0.0241947619926	0.0667711882556	0.2369427828	0.0560130980408	0.0862153863333	0.00221654666529	0.0359163816669	0.00898990879333
a31	0.00491333133003	0.08926796824	0.111051599956	0.0346851026642	0.104139912752	0.377863800933	0.0715794843469	0.108092180444	0.00403394452176	0.0898830472223	0.00448964727578
a37	0.00537182513201	0.06878629708	0.0572752199853	0.0300784165547	0.112089598917	0.303456413644	0.149408694782	0.173705531815	0.00419143574059	0.0926859145408	0.00295068854496
a8	0.027531446044	0.158383559027	0.0299669449951	0.0469446515182	0.0858727603057	0.194437611215	0.235338554927	0.184497070605	0.00200560201353	0.0340232058469	0.000998625144687
a37	0.182563965348	0.302428976342	0.017490541065	0.0449394131727	0.0462225927686	0.124794773072	0.174608961642	0.090147724535	0.00141451533784	0.015038020949	0.000350530907896
a31	0.220011919116	0.535466588781	0.0144035690883	0.0174813743576	0.0206808035895	0.060260858024	0.0796566948807	0.0413845105117	0.00176294157928	0.00871805911633	0.000172688242299
a17	0.383030863705	0.473744614927	0.0126045525294	0.0072701302192	0.0109543135965	0.0332113726747	0.0420677199602	0.0244001035039	0.00191285245976	0.0106389990388	0.0001644484041
a37	0.523753011235	0.187259686976	0.00876774867647	0.0068701082064	0.0127782235988	0.0552125432249	0.0898934506534	0.0536325965013	0.00327917851992	0.0566002336796	0.00195320196803
a31	0.279001177078	0.0930824696587	0.00895321295882	0.0104652737355	0.0261620181996	0.129940564408	0.244592633551	0.116015262167	0.00916523227331	0.0786232078932	0.00399895698934
a14	0.170072815693	0.0480536298862	0.00943279171961	0.0205331105785	0.0425632563999	0.147496761469	0.329759854517	0.151925404056	0.0150547824244	0.0619460439644	0.00316156147978
